analysis_version,effect_type,language,model_key,mft_foundation,mean_diff,ci_lower,ci_upper,p_value_ttest,cohens_d,n,p_value_wilcoxon,wilcoxon_nonzero_n,wilcoxon_method,q_value_bh_wilcoxon,fdr_significant_05_wilcoxon,fdr_significant_10_wilcoxon
v1_original_intended,language,ta,pooled,Loyalty/Betrayal,-0.43333333333333335,-0.6671088439635788,-0.19955782270308792,0.0007032822635442137,-0.6921568708897166,30,0.000009756134429217411,11,"normal approximation, continuity and tie corrected; zeros excluded",0.00010533390164402245,true,true
v1_original_intended,language,es,pooled,Loyalty/Betrayal,-0.2,-0.3808160212029349,-0.0191839787970651,0.03135169328063947,-0.41302328662451665,30,1,8,normal approximation unavailable; zero variance,1,false,false
v1_original_intended,language,ja,pooled,Loyalty/Betrayal,-0.06666666666666667,-0.35975883888405497,0.22642550555072166,0.6452574929886965,-0.08493485944097809,30,0.16151342759899356,10,"normal approximation, continuity and tie corrected; zeros excluded",0.3261328826518139,false,false
v1_original_intended,language,ar,pooled,Loyalty/Betrayal,-0.03333333333333333,-0.30158658516497866,0.234919918498312,0.8011795030744266,-0.04639970304285078,30,0.6769223229075214,12,"normal approximation, continuity and tie corrected; zeros excluded",1,false,false
v1_original_intended,language,all,pooled,Loyalty/Betrayal,-0.12777777777777777,-0.22614317504864945,-0.029412380506906075,0.01118886548143827,-0.1910605571557533,180,0.0000015248590661265382,55,"normal approximation, continuity and tie corrected; zeros excluded",0.000022872885991898073,true,true
v1_original_intended,framing,hi,pooled,Loyalty/Betrayal,-0.2,-0.40569502517941525,0.005695025179415225,0.056254975497543436,-0.36306773723119745,30,0.004274863307079713,7,"normal approximation, continuity and tie corrected; zeros excluded",0.016030737401548922,true,true
v1_original_intended,framing,bn,pooled,Loyalty/Betrayal,0.03333333333333333,-0.19629198626024283,0.2629586529269095,0.7686637844359996,0.0542051340300698,30,0.8676323296990209,5,"normal approximation, continuity and tie corrected; zeros excluded",1,false,false
v1_original_intended,framing,ta,pooled,Loyalty/Betrayal,0.36666666666666664,0.03436582923490161,0.6989675040984317,0.03173235489546666,0.41202298656877706,30,0.015663347528743543,8,"normal approximation, continuity and tie corrected; zeros excluded",0.04652651707177315,true,true
v1_original_intended,framing,es,pooled,Loyalty/Betrayal,-0.2,-0.500650116718854,0.10065011671885393,0.18414134229197288,-0.2483991297480217,30,0.09673156737093036,9,"normal approximation, continuity and tie corrected; zeros excluded",0.21610243774356783,false,false
v1_original_intended,framing,ja,pooled,Loyalty/Betrayal,0.13333333333333333,-0.25562924643807294,0.5222959131047396,0.4888355698194169,0.1280007062127411,30,0.4576139298676476,7,"normal approximation, continuity and tie corrected; zeros excluded",0.7392225020938922,false,false
v1_original_intended,framing,ar,pooled,Loyalty/Betrayal,0,-0.21927163359518326,0.21927163359518326,1,0,30,1,10,normal approximation unavailable; zero variance,1,false,false
v1_original_intended,framing,all,pooled,Loyalty/Betrayal,0.022222222222222223,-0.09303080540818175,0.13747524985262619,0.7040418082480628,0.028359149533581738,180,0.7493136946685008,46,"normal approximation, continuity and tie corrected; zeros excluded",1,false,false
v1_original_intended,reasoning,hi,pooled,Loyalty/Betrayal,-0.03333333333333333,-0.28302073241136466,0.21635406574469798,0.7867584856176075,-0.049849817296457016,30,0.8230633557954485,7,"normal approximation, continuity and tie corrected; zeros excluded",1,false,false
v1_original_intended,reasoning,bn,pooled,Loyalty/Betrayal,0.2,-0.005695025179415225,0.40569502517941525,0.056254975497543436,0.36306773723119745,30,0.004274863307079713,7,"normal approximation, continuity and tie corrected; zeros excluded",0.016030737401548922,true,true
v1_original_intended,reasoning,ta,pooled,Loyalty/Betrayal,-0.13333333333333333,-0.423126051397689,0.15645938473102236,0.35447376957969157,-0.17180378179831657,30,0.296717578490171,9,"normal approximation, continuity and tie corrected; zeros excluded",0.5280567074825077,false,false
v1_original_intended,reasoning,es,pooled,Loyalty/Betrayal,0,-0.1698470770419679,0.1698470770419679,1,0,30,1,6,normal approximation unavailable; zero variance,1,false,false
v1_original_intended,reasoning,ja,pooled,Loyalty/Betrayal,0.26666666666666666,0.07218537678096354,0.4611479565523698,0.008903704513644417,0.5120028248509644,30,0.00011476274206057013,7,"normal approximation, continuity and tie corrected; zeros excluded",0.0007088287009623449,true,true
v1_original_intended,reasoning,ar,pooled,Loyalty/Betrayal,0,-0.21927163359518326,0.21927163359518326,1,0,30,0.9999999989999999,7,"normal approximation, continuity and tie corrected; zeros excluded",1,false,false
v1_original_intended,reasoning,all,pooled,Loyalty/Betrayal,0.05,-0.03968205962751671,0.13968205962751673,0.2727365684131917,0.08200163088664231,180,0.14691662967159802,43,"normal approximation, continuity and tie corrected; zeros excluded",0.31481652858619724,false,false
v1_original_intended,language,hi,pooled,Authority/Subversion,0.6333333333333333,0.16836026420270822,1.0983064024639584,0.009314136542823315,0.5086112916652457,30,0.0013418800127933395,15,"normal approximation, continuity and tie corrected; zeros excluded",0.006709400063966697,true,true
v1_original_intended,language,bn,pooled,Authority/Subversion,0.4,0.12966377428239395,0.6703362257176061,0.005150605210149317,0.5525062514530825,30,0.00003942330779072023,14,"normal approximation, continuity and tie corrected; zeros excluded",0.0003184190244635096,true,true
v1_original_intended,language,ta,pooled,Authority/Subversion,0.13333333333333333,-0.13936395228430373,0.40603061895097037,0.3255819880161952,0.18257418583505539,30,1,16,normal approximation unavailable; zero variance,1,false,false
v1_original_intended,language,es,pooled,Authority/Subversion,0.36666666666666664,0.09841341483502136,0.6349199184983119,0.009095904390462595,0.5103967334713586,30,9.163181575733148e-7,11,"normal approximation, continuity and tie corrected; zeros excluded",0.00002132556602907343,true,true
v1_original_intended,language,ja,pooled,Authority/Subversion,0.3,0.07746359673418529,0.5225364032658146,0.00998129981285567,0.5033865892655734,30,1,13,normal approximation unavailable; zero variance,1,false,false
v1_original_intended,language,ar,pooled,Authority/Subversion,0.43333333333333335,0.14437136533385397,0.7222953013328127,0.004648510782116144,0.5599675523000586,30,0.0018735128572680004,11,"normal approximation, continuity and tie corrected; zeros excluded",0.008941765909688183,true,true
v1_original_intended,language,all,pooled,Authority/Subversion,0.37777777777777777,0.2561971169778612,0.49935843857769435,5.422230664464678e-9,0.4570144872999839,180,0,80,"normal approximation, continuity and tie corrected; zeros excluded",0,true,true
v1_original_intended,framing,hi,pooled,Authority/Subversion,-0.3333333333333333,-0.7755160261402407,0.10884935947357416,0.13397251720606418,-0.2814870737309186,30,0.1129100117643751,16,"normal approximation, continuity and tie corrected; zeros excluded",0.24699065073457052,false,false
v1_original_intended,framing,bn,pooled,Authority/Subversion,0.06666666666666667,-0.24239486648653452,0.3757281998198678,0.6623617732700422,0.08054623361424615,30,0.4932427255716627,14,"normal approximation, continuity and tie corrected; zeros excluded",0.7720588235294118,false,false
v1_original_intended,framing,ta,pooled,Authority/Subversion,0.13333333333333333,-0.10146826347432678,0.3681349301409934,0.25495195018757855,0.21204065721006796,30,0.05890658881127564,9,"normal approximation, continuity and tie corrected; zeros excluded",0.14384167035311493,false,false
v1_original_intended,framing,es,pooled,Authority/Subversion,-0.4666666666666667,-0.7726010212315426,-0.16073231210179068,0.004069703036843952,-0.5695868886695797,30,0.00009964405201312587,17,"normal approximation, continuity and tie corrected; zeros excluded",0.0007052054560139354,true,true
v1_original_intended,framing,ja,pooled,Authority/Subversion,-0.16666666666666666,-0.5213629625786659,0.18802962924533254,0.3444851287833002,-0.17545815065905712,30,0.24118991997245698,12,"normal approximation, continuity and tie corrected; zeros excluded",0.4366369240880687,false,false
v1_original_intended,framing,ar,pooled,Authority/Subversion,-0.03333333333333333,-0.5657918049872769,0.49912513832061023,0.8990035642679013,-0.023376229110609225,30,0.7289283141262839,19,"normal approximation, continuity and tie corrected; zeros excluded",1,false,false
v1_original_intended,framing,all,pooled,Authority/Subversion,-0.13333333333333333,-0.2827787248688384,0.016112058202171764,0.08002089662334688,-0.1312243011786201,180,0.02508581321061598,87,"normal approximation, continuity and tie corrected; zeros excluded",0.06753872787473533,false,true
v1_original_intended,reasoning,hi,pooled,Authority/Subversion,-0.3333333333333333,-0.63291541784285,-0.03375124882381658,0.030436262419282434,-0.41547448491940825,30,0.007280786585862398,13,"normal approximation, continuity and tie corrected; zeros excluded",0.025482753050518392,true,true
v1_original_intended,reasoning,bn,pooled,Authority/Subversion,-0.16666666666666666,-0.38775801307012037,0.05442467973678708,0.13397251720606418,-0.2814870737309186,30,1,11,normal approximation unavailable; zero variance,1,false,false
v1_original_intended,reasoning,ta,pooled,Authority/Subversion,-0.06666666666666667,-0.34286770134106315,0.20953436800772984,0.6252664336285367,-0.09012907022553758,30,0.35596707890832757,13,"normal approximation, continuity and tie corrected; zeros excluded",0.6127302177930228,false,false
v1_original_intended,reasoning,es,pooled,Authority/Subversion,-0.3,-0.5622107368096994,-0.037789263190300626,0.02637620157538345,-0.4272206485148892,30,0.00010074363657341934,9,"normal approximation, continuity and tie corrected; zeros excluded",0.0007052054560139354,true,true
v1_original_intended,reasoning,ja,pooled,Authority/Subversion,0.13333333333333333,-0.18793266107461407,0.45459932774128076,0.4029335146667523,0.1549727819554064,30,0.31297025305842907,11,"normal approximation, continuity and tie corrected; zeros excluded",0.5476979428522508,false,false
v1_original_intended,reasoning,ar,pooled,Authority/Subversion,-0.3,-0.5431840057207409,-0.05681599427925907,0.017372355724525113,-0.4606464174952623,30,0.002345925239514157,9,"normal approximation, continuity and tie corrected; zeros excluded",0.00985288600595946,true,true
v1_original_intended,reasoning,all,pooled,Authority/Subversion,-0.17222222222222222,-0.2808628769575611,-0.0635815674868833,0.0020536930357830663,-0.23316044402222688,180,0.0000012359968968311819,66,"normal approximation, continuity and tie corrected; zeros excluded",0.000021629945694545682,true,true
v1_original_intended,language,hi,pooled,Fairness/Cheating,0,-0.2941837669537538,0.2941837669537538,1,0,30,0.9999999989999999,9,"normal approximation, continuity and tie corrected; zeros excluded",1,false,false
v1_original_intended,language,bn,pooled,Fairness/Cheating,0.03333333333333333,-0.2686465117524807,0.3353131784191474,0.8229732745526319,0.04121755616415514,30,0.9999999989999999,11,"normal approximation, continuity and tie corrected; zeros excluded",1,false,false
v1_original_intended,language,ta,pooled,Fairness/Cheating,0.03333333333333333,-0.25228147191694106,0.3189481385836077,0.8130221965166733,0.04357922277299542,30,0.7854948731884495,11,"normal approximation, continuity and tie corrected; zeros excluded",1,false,false
v1_original_intended,language,es,pooled,Fairness/Cheating,0.06666666666666667,-0.22642550555072166,0.35975883888405497,0.6452574929886965,0.08493485944097809,30,0.601844941569964,9,"normal approximation, continuity and tie corrected; zeros excluded",0.9158509980412497,false,false
v1_original_intended,language,ja,pooled,Fairness/Cheating,-0.3333333333333333,-0.6164117950699465,-0.05025487159672015,0.02260837939678395,-0.43969686527576396,30,0.0007433868289896672,14,"normal approximation, continuity and tie corrected; zeros excluded",0.003902780852195753,true,true
v1_original_intended,language,ar,pooled,Fairness/Cheating,-0.23333333333333334,-0.6338668498201969,0.16720018315353025,0.24313261256564833,-0.21753010669640035,30,0.1673252794937341,14,"normal approximation, continuity and tie corrected; zeros excluded",0.32886692823697505,false,false
v1_original_intended,language,all,pooled,Fairness/Cheating,-0.07222222222222222,-0.19565261446213567,0.05120817001769125,0.24978086110561493,-0.08606108108974418,180,0.14991263266009391,68,"normal approximation, continuity and tie corrected; zeros excluded",0.31481652858619724,false,false
v1_original_intended,framing,hi,pooled,Fairness/Cheating,-0.3,-0.5431840057207409,-0.05681599427925907,0.017372355724525113,-0.4606464174952623,30,0.000010031800156573567,12,"normal approximation, continuity and tie corrected; zeros excluded",0.00010533390164402245,true,true
v1_original_intended,framing,bn,pooled,Fairness/Cheating,-0.3,-0.5431840057207409,-0.05681599427925907,0.017372355724525113,-0.4606464174952623,30,0.000010031800156573567,12,"normal approximation, continuity and tie corrected; zeros excluded",0.00010533390164402245,true,true
v1_original_intended,framing,ta,pooled,Fairness/Cheating,-0.4,-0.7995319307318765,-0.0004680692681235388,0.04974940183736498,-0.3738435985068868,30,0.013890136307684209,12,"normal approximation, continuity and tie corrected; zeros excluded",0.045467569111730916,true,true
v1_original_intended,framing,es,pooled,Fairness/Cheating,-0.3333333333333333,-0.677713145370519,0.011046478703852392,0.05730728559320997,-0.3614285968633786,30,0.014289807435115431,14,"normal approximation, continuity and tie corrected; zeros excluded",0.045467569111730916,true,true
v1_original_intended,framing,ja,pooled,Fairness/Cheating,0.26666666666666666,-0.04239486648653451,0.5757281998198678,0.08814896110772286,0.3221849344569846,30,0.024795660031729616,13,"normal approximation, continuity and tie corrected; zeros excluded",0.06753872787473533,false,true
v1_original_intended,framing,ar,pooled,Fairness/Cheating,-0.26666666666666666,-0.7463990601045165,0.21306572677118324,0.26489867014583224,-0.2075635732841947,30,0.06259622091412664,20,"normal approximation, continuity and tie corrected; zeros excluded",0.14767832231570122,false,false
v1_original_intended,framing,all,pooled,Fairness/Cheating,-0.2222222222222222,-0.36089199311385656,-0.08355245133058786,0.0018390367066127844,-0.23570226039551595,180,0.000016543626058851402,83,"normal approximation, continuity and tie corrected; zeros excluded",0.00015791643056176338,true,true
v1_original_intended,reasoning,hi,pooled,Fairness/Cheating,0.06666666666666667,-0.151138250576969,0.28447158391030236,0.5362030951500101,0.11429375776070648,30,0.3913658497844734,7,"normal approximation, continuity and tie corrected; zeros excluded",0.6522764163074557,false,false
v1_original_intended,reasoning,bn,pooled,Fairness/Cheating,0.1,-0.10452296421322776,0.3045229642132278,0.3255819880161952,0.18257418583505539,30,1,9,normal approximation unavailable; zero variance,1,false,false
v1_original_intended,reasoning,ta,pooled,Fairness/Cheating,0.1,-0.10452296421322774,0.3045229642132278,0.3255819880161952,0.18257418583505544,30,0.18242256953891567,6,"normal approximation, continuity and tie corrected; zeros excluded",0.3420423178854669,false,false
v1_original_intended,reasoning,es,pooled,Fairness/Cheating,-0.16666666666666666,-0.36482158988229585,0.03148825654896256,0.0960470169481471,-0.3140691894826885,30,1,9,normal approximation unavailable; zero variance,1,false,false
v1_original_intended,reasoning,ja,pooled,Fairness/Cheating,0.3333333333333333,0.1292025515791674,0.5374641150874993,0.002316228855839375,0.6097498436202111,30,0.0000010155031442415918,9,"normal approximation, continuity and tie corrected; zeros excluded",0.00002132556602907343,true,true
v1_original_intended,reasoning,ar,pooled,Fairness/Cheating,0.4,0.12966377428239395,0.6703362257176061,0.005150605210149317,0.5525062514530825,30,0.00003942330779072023,14,"normal approximation, continuity and tie corrected; zeros excluded",0.0003184190244635096,true,true
v1_original_intended,reasoning,all,pooled,Fairness/Cheating,0.1388888888888889,0.0498982624776059,0.2278795153001719,0.0023984045920408814,0.22955211524630928,180,4.728234070938697e-8,54,"normal approximation, continuity and tie corrected; zeros excluded",0.000001654881924828544,true,true
v1_original_intended,language,hi,pooled,Sanctity/Degradation,0.14814814814814814,-0.03225731739345822,0.3285536136897545,0.10337436804392897,0.32485410220892774,27,1,6,normal approximation unavailable; zero variance,1,false,false
v1_original_intended,language,bn,pooled,Sanctity/Degradation,0.14814814814814814,-0.08980426921040952,0.3861005655067058,0.21193033422528473,0.24629065000752978,27,1,10,normal approximation unavailable; zero variance,1,false,false
v1_original_intended,language,ta,pooled,Sanctity/Degradation,-0.14814814814814814,-0.35929677462256415,0.0630004783262679,0.16117896000788834,-0.27755546659548436,27,1,8,normal approximation unavailable; zero variance,1,false,false
v1_original_intended,language,es,pooled,Sanctity/Degradation,-0.07407407407407407,-0.34115830786418744,0.1930101597160393,0.5735119825115529,-0.10971343143406388,27,0.37406273087178743,9,"normal approximation, continuity and tie corrected; zeros excluded",0.6334933345409303,false,false
v1_original_intended,language,ja,pooled,Sanctity/Degradation,0.037037037037037035,-0.19522645208482062,0.26930052615889466,0.7457048469582328,0.06308078786261008,27,1,9,normal approximation unavailable; zero variance,1,false,false
v1_original_intended,language,ar,pooled,Sanctity/Degradation,0.18518518518518517,-0.08439133495911993,0.4547617053294903,0.16979473424107816,0.27174777457774557,27,0.016395058396720064,10,"normal approximation, continuity and tie corrected; zeros excluded",0.04652651707177315,true,true
v1_original_intended,language,all,pooled,Sanctity/Degradation,0.04938271604938271,-0.043425048195690805,0.14219048029445625,0.2949301222729308,0.08255778884445776,162,0.005076361083688585,52,"normal approximation, continuity and tie corrected; zeros excluded",0.018379928061631086,true,true
v1_original_intended,framing,hi,pooled,Sanctity/Degradation,0,-0.24533253417299514,0.24533253417299514,1,0,27,0.9999999989999999,7,"normal approximation, continuity and tie corrected; zeros excluded",1,false,false
v1_original_intended,framing,bn,pooled,Sanctity/Degradation,-0.2222222222222222,-0.49833487968304113,0.05389043523859671,0.11008258417296823,-0.31837795529394614,27,1,14,normal approximation unavailable; zero variance,1,false,false
v1_original_intended,framing,ta,pooled,Sanctity/Degradation,-0.18518518518518517,-0.4314246819121809,0.06105431154181057,0.13422300794048958,-0.29750231137309024,27,1,11,normal approximation unavailable; zero variance,1,false,false
v1_original_intended,framing,es,pooled,Sanctity/Degradation,-0.48148148148148145,-0.7989074696491067,-0.16405549331385622,0.004412390207288341,-0.6000382376103702,27,0.0003235548059832283,14,"normal approximation, continuity and tie corrected; zeros excluded",0.0018874030349021649,true,true
v1_original_intended,framing,ja,pooled,Sanctity/Degradation,-0.1111111111111111,-0.31142428645369613,0.08920206423147395,0.26460799967640236,-0.21942686286812776,27,1,7,normal approximation unavailable; zero variance,1,false,false
v1_original_intended,framing,ar,pooled,Sanctity/Degradation,-0.5925925925925926,-0.9440139445617493,-0.24117124062343587,0.0018481730441861632,-0.6670676692091927,27,0.00045118275754951753,13,"normal approximation, continuity and tie corrected; zeros excluded",0.0024933783969841757,true,true
v1_original_intended,framing,all,pooled,Sanctity/Degradation,-0.2654320987654321,-0.37722708184473247,-0.15363711568613175,0.000005827273928726839,-0.36838209828717244,162,9.476863738200336e-13,66,"normal approximation, continuity and tie corrected; zeros excluded",4.9753534625551765e-11,true,true
v1_original_intended,reasoning,hi,pooled,Sanctity/Degradation,-0.037037037037037035,-0.2098696365359793,0.13579556246190522,0.6632241874733458,-0.08477199283006336,27,1,5,normal approximation unavailable; zero variance,1,false,false
v1_original_intended,reasoning,bn,pooled,Sanctity/Degradation,0.07407407407407407,-0.1135989302313018,0.26174707837944994,0.42455154281196217,0.15613714865122832,27,1,6,normal approximation unavailable; zero variance,1,false,false
v1_original_intended,reasoning,ta,pooled,Sanctity/Degradation,0.14814814814814814,-0.0630004783262679,0.35929677462256415,0.16117896000788834,0.27755546659548436,27,1,8,normal approximation unavailable; zero variance,1,false,false
v1_original_intended,reasoning,es,pooled,Sanctity/Degradation,-0.1111111111111111,-0.36448946288041034,0.14226724065818813,0.3756566276592168,-0.1734721666221777,27,0.16913156309330146,8,"normal approximation, continuity and tie corrected; zeros excluded",0.32886692823697505,false,false
v1_original_intended,reasoning,ja,pooled,Sanctity/Degradation,0.037037037037037035,-0.09650507985801962,0.1705791539320937,0.5735119825115529,0.1097134314340639,27,1,3,normal approximation unavailable; zero variance,1,false,false
v1_original_intended,reasoning,ar,pooled,Sanctity/Degradation,0.14814814814814814,-0.08980426921040943,0.3861005655067057,0.21193033422528473,0.24629065000752987,27,0.06329070956387195,7,"normal approximation, continuity and tie corrected; zeros excluded",0.14767832231570122,false,false
v1_original_intended,reasoning,all,pooled,Sanctity/Degradation,0.043209876543209874,-0.03669178920408103,0.12311154229050078,0.2871404512859286,0.08390630239694885,162,0.015365570516444826,37,"normal approximation, continuity and tie corrected; zeros excluded",0.04652651707177315,true,true
v2_validated_subset,language,hi,pooled,Care/Harm,-0.125,-0.3835822013023453,0.13358220130234533,0.3277158061428589,-0.20412414523193154,24,1,9,normal approximation unavailable; zero variance,1,false,false
v2_validated_subset,language,bn,pooled,Care/Harm,-0.5416666666666666,-1.2119787072376926,0.12864537390435937,0.10814656174485138,-0.3412228330678555,24,0.08277586624690425,15,"normal approximation, continuity and tie corrected; zeros excluded",0.222858101433973,false,false
v2_validated_subset,language,ta,pooled,Care/Harm,-0.7916666666666666,-1.5281090987998969,-0.0552242345334365,0.03626573197742089,-0.4539275584391217,24,0.04029040722489263,14,"normal approximation, continuity and tie corrected; zeros excluded",0.1288326883269735,false,false
v2_validated_subset,language,es,pooled,Care/Harm,-0.375,-1.0548815759421477,0.3048815759421476,0.2656104926976468,-0.23290616784204735,24,0.3747987667427486,10,"normal approximation, continuity and tie corrected; zeros excluded",0.65589784179981,false,false
v2_validated_subset,language,ja,pooled,Care/Harm,-0.375,-1.0882696330010728,0.33826963300107293,0.28804145687697913,-0.2220038609702865,24,0.39359078075609233,13,"normal approximation, continuity and tie corrected; zeros excluded",0.6774923275309785,false,false
v2_validated_subset,language,ar,pooled,Care/Harm,-0.3333333333333333,-1.0115499877518446,0.344883321085178,0.3198659060452633,-0.20753592712754365,24,0.44788434434015656,9,"normal approximation, continuity and tie corrected; zeros excluded",0.7235054793187143,false,false
v2_validated_subset,language,all,pooled,Care/Harm,-0.4236111111111111,-0.6727661637551196,-0.17445605846710266,0.0009970187015777565,-0.2800628127624293,144,0.0025617156806436725,70,"normal approximation, continuity and tie corrected; zeros excluded",0.014156849814083453,true,true
v2_validated_subset,framing,hi,pooled,Care/Harm,0.16666666666666666,-0.15483886138640238,0.4881721947197357,0.2946727822807982,0.21889875894272826,24,0.21096176616623397,8,"normal approximation, continuity and tie corrected; zeros excluded",0.4266628242909415,false,false
v2_validated_subset,framing,bn,pooled,Care/Harm,-0.08333333333333333,-0.5308500887200146,0.3641834220533479,0.7036209260467217,-0.07863075542638984,24,0.9999999989999999,11,"normal approximation, continuity and tie corrected; zeros excluded",1,false,false
v2_validated_subset,framing,ta,pooled,Care/Harm,-0.20833333333333334,-0.7363150131255078,0.3196483464588411,0.42272536104895075,-0.16661837848177175,24,0.6033317486142538,10,"normal approximation, continuity and tie corrected; zeros excluded",0.9049976229213806,false,false
v2_validated_subset,framing,es,pooled,Care/Harm,-0.4583333333333333,-0.8314563935004108,-0.08521027316625585,0.01825701183846662,-0.5186953411414905,24,0.002538825282591972,7,"normal approximation, continuity and tie corrected; zeros excluded",0.014156849814083453,true,true
