scenario_id,foundation,language_code,language,names_changed_conservative,locations_or_institutions_changed_conservative,culturally_specific_objects_changed_conservative,literal_sentence_count,adapted_sentence_count,sentence_count_changed,literal_approximate_clause_count,adapted_approximate_clause_count,approximate_clause_count_changed,edit_classification,classification_note,surface_detection_note
S05,Care/Harm,ar,Arabic,False,False,False,6,4,True,10,6,True,structural,"Structural threshold triggered by extent, length, sentence, or clause change.","Conservative lexicon/capitalization flags; false negatives are expected, especially for Arabic."
S06,Loyalty/Betrayal,hi,Hindi,False,False,False,6,6,False,8,8,False,mixed,Both surface and broader textual changes are plausible.,"Conservative lexicon/capitalization flags; false negatives are expected, especially for Hindi."
S06,Loyalty/Betrayal,bn,Bengali,False,False,False,6,7,True,7,9,True,structural,"Structural threshold triggered by extent, length, sentence, or clause change.","Conservative lexicon/capitalization flags; false negatives are expected, especially for Bengali."
S06,Loyalty/Betrayal,ta,Tamil,False,False,False,7,7,False,11,11,False,mixed,Both surface and broader textual changes are plausible.,"Conservative lexicon/capitalization flags; false negatives are expected, especially for Tamil."
S06,Loyalty/Betrayal,es,Spanish,True,False,False,7,6,True,11,9,True,structural,"Structural threshold triggered by extent, length, sentence, or clause change.","Conservative lexicon/capitalization flags; false negatives are expected, especially for Spanish."
S06,Loyalty/Betrayal,ja,Japanese,False,False,False,7,7,False,14,9,True,structural,"Structural threshold triggered by extent, length, sentence, or clause change.","Conservative lexicon/capitalization flags; false negatives are expected, especially for Japanese."
S06,Loyalty/Betrayal,ar,Arabic,False,False,False,6,4,True,10,7,True,structural,"Structural threshold triggered by extent, length, sentence, or clause change.","Conservative lexicon/capitalization flags; false negatives are expected, especially for Arabic."
S07,Loyalty/Betrayal,hi,Hindi,False,True,False,6,6,False,8,7,True,mixed,Both surface and broader textual changes are plausible.,"Conservative lexicon/capitalization flags; false negatives are expected, especially for Hindi."
S07,Loyalty/Betrayal,bn,Bengali,False,False,False,6,8,True,7,10,True,structural,"Structural threshold triggered by extent, length, sentence, or clause change.","Conservative lexicon/capitalization flags; false negatives are expected, especially for Bengali."
S07,Loyalty/Betrayal,ta,Tamil,False,False,False,6,7,True,12,12,False,structural,"Structural threshold triggered by extent, length, sentence, or clause change.","Conservative lexicon/capitalization flags; false negatives are expected, especially for Tamil."
S07,Loyalty/Betrayal,es,Spanish,True,False,False,6,6,False,8,6,True,structural,"Structural threshold triggered by extent, length, sentence, or clause change.","Conservative lexicon/capitalization flags; false negatives are expected, especially for Spanish."
S07,Loyalty/Betrayal,ja,Japanese,False,False,False,6,6,False,15,10,True,structural,"Structural threshold triggered by extent, length, sentence, or clause change.","Conservative lexicon/capitalization flags; false negatives are expected, especially for Japanese."
S07,Loyalty/Betrayal,ar,Arabic,False,False,False,6,4,True,8,5,True,structural,"Structural threshold triggered by extent, length, sentence, or clause change.","Conservative lexicon/capitalization flags; false negatives are expected, especially for Arabic."
S08,Loyalty/Betrayal,hi,Hindi,False,False,False,6,6,False,9,8,True,mixed,Both surface and broader textual changes are plausible.,"Conservative lexicon/capitalization flags; false negatives are expected, especially for Hindi."
S08,Loyalty/Betrayal,bn,Bengali,False,False,False,6,8,True,7,9,True,structural,"Structural threshold triggered by extent, length, sentence, or clause change.","Conservative lexicon/capitalization flags; false negatives are expected, especially for Bengali."
S08,Loyalty/Betrayal,ta,Tamil,False,False,False,7,7,False,14,12,True,structural,"Structural threshold triggered by extent, length, sentence, or clause change.","Conservative lexicon/capitalization flags; false negatives are expected, especially for Tamil."
S08,Loyalty/Betrayal,es,Spanish,True,False,False,6,6,False,11,11,False,mixed,Both surface and broader textual changes are plausible.,"Conservative lexicon/capitalization flags; false negatives are expected, especially for Spanish."
S08,Loyalty/Betrayal,ja,Japanese,False,False,False,7,5,True,15,8,True,structural,"Structural threshold triggered by extent, length, sentence, or clause change.","Conservative lexicon/capitalization flags; false negatives are expected, especially for Japanese."
S08,Loyalty/Betrayal,ar,Arabic,False,False,False,6,4,True,9,6,True,structural,"Structural threshold triggered by extent, length, sentence, or clause change.","Conservative lexicon/capitalization flags; false negatives are expected, especially for Arabic."
S09,Loyalty/Betrayal,hi,Hindi,False,False,False,6,6,False,9,8,True,mixed,Both surface and broader textual changes are plausible.,"Conservative lexicon/capitalization flags; false negatives are expected, especially for Hindi."
S09,Loyalty/Betrayal,bn,Bengali,False,False,False,6,8,True,9,10,True,structural,"Structural threshold triggered by extent, length, sentence, or clause change.","Conservative lexicon/capitalization flags; false negatives are expected, especially for Bengali."
S09,Loyalty/Betrayal,ta,Tamil,False,False,False,6,7,True,14,13,True,structural,"Structural threshold triggered by extent, length, sentence, or clause change.","Conservative lexicon/capitalization flags; false negatives are expected, especially for Tamil."
S09,Loyalty/Betrayal,es,Spanish,True,True,False,6,6,False,11,9,True,structural,"Structural threshold triggered by extent, length, sentence, or clause change.","Conservative lexicon/capitalization flags; false negatives are expected, especially for Spanish."
S09,Loyalty/Betrayal,ja,Japanese,False,False,False,6,5,True,15,9,True,structural,"Structural threshold triggered by extent, length, sentence, or clause change.","Conservative lexicon/capitalization flags; false negatives are expected, especially for Japanese."
S09,Loyalty/Betrayal,ar,Arabic,False,False,False,6,4,True,9,6,True,structural,"Structural threshold triggered by extent, length, sentence, or clause change.","Conservative lexicon/capitalization flags; false negatives are expected, especially for Arabic."
S10,Loyalty/Betrayal,hi,Hindi,False,False,False,6,6,False,7,7,False,mixed,Both surface and broader textual changes are plausible.,"Conservative lexicon/capitalization flags; false negatives are expected, especially for Hindi."
S10,Loyalty/Betrayal,bn,Bengali,False,False,True,6,9,True,7,11,True,structural,"Structural threshold triggered by extent, length, sentence, or clause change.","Conservative lexicon/capitalization flags; false negatives are expected, especially for Bengali."
S10,Loyalty/Betrayal,ta,Tamil,False,False,False,7,8,True,15,13,True,structural,"Structural threshold triggered by extent, length, sentence, or clause change.","Conservative lexicon/capitalization flags; false negatives are expected, especially for Tamil."
S10,Loyalty/Betrayal,es,Spanish,True,False,False,5,5,False,8,10,True,structural,"Structural threshold triggered by extent, length, sentence, or clause change.","Conservative lexicon/capitalization flags; false negatives are expected, especially for Spanish."
S10,Loyalty/Betrayal,ja,Japanese,False,False,False,7,4,True,15,8,True,structural,"Structural threshold triggered by extent, length, sentence, or clause change.","Conservative lexicon/capitalization flags; false negatives are expected, especially for Japanese."
S10,Loyalty/Betrayal,ar,Arabic,False,False,False,5,4,True,9,6,True,structural,"Structural threshold triggered by extent, length, sentence, or clause change.","Conservative lexicon/capitalization flags; false negatives are expected, especially for Arabic."
S11,Authority/Subversion,hi,Hindi,False,False,False,5,6,True,11,11,False,structural,"Structural threshold triggered by extent, length, sentence, or clause change.","Conservative lexicon/capitalization flags; false negatives are expected, especially for Hindi."
S11,Authority/Subversion,bn,Bengali,False,True,False,5,7,True,11,13,True,structural,"Structural threshold triggered by extent, length, sentence, or clause change.","Conservative lexicon/capitalization flags; false negatives are expected, especially for Bengali."
S11,Authority/Subversion,ta,Tamil,False,False,False,8,8,False,14,12,True,structural,"Structural threshold triggered by extent, length, sentence, or clause change.","Conservative lexicon/capitalization flags; false negatives are expected, especially for Tamil."
S11,Authority/Subversion,es,Spanish,True,False,False,5,5,False,11,8,True,structural,"Structural threshold triggered by extent, length, sentence, or clause change.","Conservative lexicon/capitalization flags; false negatives are expected, especially for Spanish."
S11,Authority/Subversion,ja,Japanese,False,False,False,7,5,True,18,8,True,structural,"Structural threshold triggered by extent, length, sentence, or clause change.","Conservative lexicon/capitalization flags; false negatives are expected, especially for Japanese."
S11,Authority/Subversion,ar,Arabic,False,False,False,5,4,True,9,5,True,structural,"Structural threshold triggered by extent, length, sentence, or clause change.","Conservative lexicon/capitalization flags; false negatives are expected, especially for Arabic."
S12,Authority/Subversion,hi,Hindi,False,False,False,10,13,True,15,18,True,structural,"Structural threshold triggered by extent, length, sentence, or clause change.","Conservative lexicon/capitalization flags; false negatives are expected, especially for Hindi."
S12,Authority/Subversion,bn,Bengali,False,False,False,10,11,True,13,16,True,structural,"Structural threshold triggered by extent, length, sentence, or clause change.","Conservative lexicon/capitalization flags; false negatives are expected, especially for Bengali."
S12,Authority/Subversion,ta,Tamil,False,False,False,7,7,False,11,11,False,mixed,Both surface and broader textual changes are plausible.,"Conservative lexicon/capitalization flags; false negatives are expected, especially for Tamil."
S12,Authority/Subversion,es,Spanish,True,False,False,6,6,False,10,10,False,structural,"Structural threshold triggered by extent, length, sentence, or clause change.","Conservative lexicon/capitalization flags; false negatives are expected, especially for Spanish."
S12,Authority/Subversion,ja,Japanese,False,False,False,8,6,True,16,10,True,structural,"Structural threshold triggered by extent, length, sentence, or clause change.","Conservative lexicon/capitalization flags; false negatives are expected, especially for Japanese."
S12,Authority/Subversion,ar,Arabic,False,True,False,6,3,True,8,3,True,structural,"Structural threshold triggered by extent, length, sentence, or clause change.","Conservative lexicon/capitalization flags; false negatives are expected, especially for Arabic."
S13,Authority/Subversion,hi,Hindi,False,True,False,5,7,True,13,8,True,structural,"Structural threshold triggered by extent, length, sentence, or clause change.","Conservative lexicon/capitalization flags; false negatives are expected, especially for Hindi."
S13,Authority/Subversion,bn,Bengali,False,False,False,5,10,True,11,12,True,structural,"Structural threshold triggered by extent, length, sentence, or clause change.","Conservative lexicon/capitalization flags; false negatives are expected, especially for Bengali."
S13,Authority/Subversion,ta,Tamil,False,False,False,8,8,False,17,15,True,structural,"Structural threshold triggered by extent, length, sentence, or clause change.","Conservative lexicon/capitalization flags; false negatives are expected, especially for Tamil."
S13,Authority/Subversion,es,Spanish,True,False,False,5,5,False,12,9,True,structural,"Structural threshold triggered by extent, length, sentence, or clause change.","Conservative lexicon/capitalization flags; false negatives are expected, especially for Spanish."
S13,Authority/Subversion,ja,Japanese,False,False,False,7,6,True,17,18,True,structural,"Structural threshold triggered by extent, length, sentence, or clause change.","Conservative lexicon/capitalization flags; false negatives are expected, especially for Japanese."
S13,Authority/Subversion,ar,Arabic,False,False,False,5,3,True,12,4,True,structural,"Structural threshold triggered by extent, length, sentence, or clause change.","Conservative lexicon/capitalization flags; false negatives are expected, especially for Arabic."
S14,Authority/Subversion,hi,Hindi,False,False,False,7,7,False,11,11,False,mixed,Both surface and broader textual changes are plausible.,"Conservative lexicon/capitalization flags; false negatives are expected, especially for Hindi."
S14,Authority/Subversion,bn,Bengali,False,False,False,7,11,True,11,15,True,structural,"Structural threshold triggered by extent, length, sentence, or clause change.","Conservative lexicon/capitalization flags; false negatives are expected, especially for Bengali."
S14,Authority/Subversion,ta,Tamil,False,False,False,10,11,True,14,14,False,structural,"Structural threshold triggered by extent, length, sentence, or clause change.","Conservative lexicon/capitalization flags; false negatives are expected, especially for Tamil."
S14,Authority/Subversion,es,Spanish,True,False,False,7,7,False,11,8,True,structural,"Structural threshold triggered by extent, length, sentence, or clause change.","Conservative lexicon/capitalization flags; false negatives are expected, especially for Spanish."
S14,Authority/Subversion,ja,Japanese,False,False,False,9,7,True,18,13,True,structural,"Structural threshold triggered by extent, length, sentence, or clause change.","Conservative lexicon/capitalization flags; false negatives are expected, especially for Japanese."
S14,Authority/Subversion,ar,Arabic,False,False,False,6,3,True,8,3,True,structural,"Structural threshold triggered by extent, length, sentence, or clause change.","Conservative lexicon/capitalization flags; false negatives are expected, especially for Arabic."
S15,Authority/Subversion,hi,Hindi,False,True,False,6,7,True,9,8,True,structural,"Structural threshold triggered by extent, length, sentence, or clause change.","Conservative lexicon/capitalization flags; false negatives are expected, especially for Hindi."
S15,Authority/Subversion,bn,Bengali,False,False,False,6,9,True,9,9,False,structural,"Structural threshold triggered by extent, length, sentence, or clause change.","Conservative lexicon/capitalization flags; false negatives are expected, especially for Bengali."
S15,Authority/Subversion,ta,Tamil,False,False,False,7,8,True,12,12,False,structural,"Structural threshold triggered by extent, length, sentence, or clause change.","Conservative lexicon/capitalization flags; false negatives are expected, especially for Tamil."
S15,Authority/Subversion,es,Spanish,True,True,False,6,5,True,9,6,True,structural,"Structural threshold triggered by extent, length, sentence, or clause change.","Conservative lexicon/capitalization flags; false negatives are expected, especially for Spanish."
S15,Authority/Subversion,ja,Japanese,False,True,False,7,6,True,15,11,True,structural,"Structural threshold triggered by extent, length, sentence, or clause change.","Conservative lexicon/capitalization flags; false negatives are expected, especially for Japanese."
S15,Authority/Subversion,ar,Arabic,False,False,False,6,2,True,8,3,True,structural,"Structural threshold triggered by extent, length, sentence, or clause change.","Conservative lexicon/capitalization flags; false negatives are expected, especially for Arabic."
S16,Fairness/Cheating,hi,Hindi,False,False,False,7,7,False,15,15,False,mixed,Both surface and broader textual changes are plausible.,"Conservative lexicon/capitalization flags; false negatives are expected, especially for Hindi."
S16,Fairness/Cheating,bn,Bengali,False,False,False,7,10,True,12,12,False,structural,"Structural threshold triggered by extent, length, sentence, or clause change.","Conservative lexicon/capitalization flags; false negatives are expected, especially for Bengali."
S16,Fairness/Cheating,ta,Tamil,False,False,False,10,10,False,18,15,True,structural,"Structural threshold triggered by extent, length, sentence, or clause change.","Conservative lexicon/capitalization flags; false negatives are expected, especially for Tamil."
S16,Fairness/Cheating,es,Spanish,True,False,False,7,7,False,14,10,True,structural,"Structural threshold triggered by extent, length, sentence, or clause change.","Conservative lexicon/capitalization flags; false negatives are expected, especially for Spanish."
S16,Fairness/Cheating,ja,Japanese,False,False,False,7,6,True,17,12,True,structural,"Structural threshold triggered by extent, length, sentence, or clause change.","Conservative lexicon/capitalization flags; false negatives are expected, especially for Japanese."
S16,Fairness/Cheating,ar,Arabic,False,False,False,7,3,True,12,3,True,structural,"Structural threshold triggered by extent, length, sentence, or clause change.","Conservative lexicon/capitalization flags; false negatives are expected, especially for Arabic."
S17,Fairness/Cheating,hi,Hindi,False,False,False,5,5,False,12,9,True,structural,"Structural threshold triggered by extent, length, sentence, or clause change.","Conservative lexicon/capitalization flags; false negatives are expected, especially for Hindi."
S17,Fairness/Cheating,bn,Bengali,False,False,False,5,8,True,11,14,True,structural,"Structural threshold triggered by extent, length, sentence, or clause change.","Conservative lexicon/capitalization flags; false negatives are expected, especially for Bengali."
S17,Fairness/Cheating,ta,Tamil,False,False,False,8,9,True,18,16,True,structural,"Structural threshold triggered by extent, length, sentence, or clause change.","Conservative lexicon/capitalization flags; false negatives are expected, especially for Tamil."
S17,Fairness/Cheating,es,Spanish,True,False,False,5,5,False,12,9,True,structural,"Structural threshold triggered by extent, length, sentence, or clause change.","Conservative lexicon/capitalization flags; false negatives are expected, especially for Spanish."
S17,Fairness/Cheating,ja,Japanese,False,False,False,5,5,False,13,9,True,structural,"Structural threshold triggered by extent, length, sentence, or clause change.","Conservative lexicon/capitalization flags; false negatives are expected, especially for Japanese."
S17,Fairness/Cheating,ar,Arabic,False,False,False,5,3,True,8,3,True,structural,"Structural threshold triggered by extent, length, sentence, or clause change.","Conservative lexicon/capitalization flags; false negatives are expected, especially for Arabic."
S18,Fairness/Cheating,hi,Hindi,False,False,False,7,7,False,12,10,True,structural,"Structural threshold triggered by extent, length, sentence, or clause change.","Conservative lexicon/capitalization flags; false negatives are expected, especially for Hindi."
S18,Fairness/Cheating,bn,Bengali,False,False,False,7,8,True,11,11,False,structural,"Structural threshold triggered by extent, length, sentence, or clause change.","Conservative lexicon/capitalization flags; false negatives are expected, especially for Bengali."
S18,Fairness/Cheating,ta,Tamil,False,False,False,8,8,False,17,12,True,structural,"Structural threshold triggered by extent, length, sentence, or clause change.","Conservative lexicon/capitalization flags; false negatives are expected, especially for Tamil."
S18,Fairness/Cheating,es,Spanish,True,False,False,7,5,True,14,8,True,structural,"Structural threshold triggered by extent, length, sentence, or clause change.","Conservative lexicon/capitalization flags; false negatives are expected, especially for Spanish."
S18,Fairness/Cheating,ja,Japanese,False,False,False,7,7,False,17,12,True,structural,"Structural threshold triggered by extent, length, sentence, or clause change.","Conservative lexicon/capitalization flags; false negatives are expected, especially for Japanese."
S18,Fairness/Cheating,ar,Arabic,False,False,False,5,2,True,7,3,True,structural,"Structural threshold triggered by extent, length, sentence, or clause change.","Conservative lexicon/capitalization flags; false negatives are expected, especially for Arabic."
S19,Fairness/Cheating,hi,Hindi,False,False,False,6,6,False,11,9,True,structural,"Structural threshold triggered by extent, length, sentence, or clause change.","Conservative lexicon/capitalization flags; false negatives are expected, especially for Hindi."
S19,Fairness/Cheating,bn,Bengali,False,False,False,6,8,True,11,15,True,structural,"Structural threshold triggered by extent, length, sentence, or clause change.","Conservative lexicon/capitalization flags; false negatives are expected, especially for Bengali."
S19,Fairness/Cheating,ta,Tamil,False,False,False,6,7,True,13,13,False,structural,"Structural threshold triggered by extent, length, sentence, or clause change.","Conservative lexicon/capitalization flags; false negatives are expected, especially for Tamil."
S19,Fairness/Cheating,es,Spanish,True,False,False,6,5,True,13,7,True,structural,"Structural threshold triggered by extent, length, sentence, or clause change.","Conservative lexicon/capitalization flags; false negatives are expected, especially for Spanish."
S19,Fairness/Cheating,ja,Japanese,False,False,False,6,6,False,16,10,True,structural,"Structural threshold triggered by extent, length, sentence, or clause change.","Conservative lexicon/capitalization flags; false negatives are expected, especially for Japanese."
S19,Fairness/Cheating,ar,Arabic,False,False,False,6,3,True,9,3,True,structural,"Structural threshold triggered by extent, length, sentence, or clause change.","Conservative lexicon/capitalization flags; false negatives are expected, especially for Arabic."
S20,Fairness/Cheating,hi,Hindi,False,False,False,6,6,False,9,10,True,mixed,Both surface and broader textual changes are plausible.,"Conservative lexicon/capitalization flags; false negatives are expected, especially for Hindi."
S20,Fairness/Cheating,bn,Bengali,False,False,False,6,8,True,9,11,True,structural,"Structural threshold triggered by extent, length, sentence, or clause change.","Conservative lexicon/capitalization flags; false negatives are expected, especially for Bengali."
S20,Fairness/Cheating,ta,Tamil,False,False,False,8,8,False,14,12,True,structural,"Structural threshold triggered by extent, length, sentence, or clause change.","Conservative lexicon/capitalization flags; false negatives are expected, especially for Tamil."
S20,Fairness/Cheating,es,Spanish,True,False,False,6,6,False,12,6,True,structural,"Structural threshold triggered by extent, length, sentence, or clause change.","Conservative lexicon/capitalization flags; false negatives are expected, especially for Spanish."
S20,Fairness/Cheating,ja,Japanese,False,False,False,7,7,False,13,11,True,structural,"Structural threshold triggered by extent, length, sentence, or clause change.","Conservative lexicon/capitalization flags; false negatives are expected, especially for Japanese."
S20,Fairness/Cheating,ar,Arabic,False,False,False,5,2,True,9,2,True,structural,"Structural threshold triggered by extent, length, sentence, or clause change.","Conservative lexicon/capitalization flags; false negatives are expected, especially for Arabic."
S21,Sanctity/Degradation,hi,Hindi,False,False,True,5,5,False,8,8,False,mixed,Both surface and broader textual changes are plausible.,"Conservative lexicon/capitalization flags; false negatives are expected, especially for Hindi."
S21,Sanctity/Degradation,bn,Bengali,False,False,False,5,7,True,8,11,True,structural,"Structural threshold triggered by extent, length, sentence, or clause change.","Conservative lexicon/capitalization flags; false negatives are expected, especially for Bengali."
S21,Sanctity/Degradation,ta,Tamil,False,False,False,7,10,True,12,12,False,structural,"Structural threshold triggered by extent, length, sentence, or clause change.","Conservative lexicon/capitalization flags; false negatives are expected, especially for Tamil."
S21,Sanctity/Degradation,es,Spanish,True,False,True,6,5,True,9,7,True,structural,"Structural threshold triggered by extent, length, sentence, or clause change.","Conservative lexicon/capitalization flags; false negatives are expected, especially for Spanish."
S21,Sanctity/Degradation,ja,Japanese,False,True,False,7,6,True,13,9,True,structural,"Structural threshold triggered by extent, length, sentence, or clause change.","Conservative lexicon/capitalization flags; false negatives are expected, especially for Japanese."
S21,Sanctity/Degradation,ar,Arabic,False,False,False,5,2,True,8,2,True,structural,"Structural threshold triggered by extent, length, sentence, or clause change.","Conservative lexicon/capitalization flags; false negatives are expected, especially for Arabic."
S22,Sanctity/Degradation,hi,Hindi,False,True,False,6,7,True,9,9,False,structural,"Structural threshold triggered by extent, length, sentence, or clause change.","Conservative lexicon/capitalization flags; false negatives are expected, especially for Hindi."
S22,Sanctity/Degradation,bn,Bengali,False,False,True,6,8,True,9,9,False,structural,"Structural threshold triggered by extent, length, sentence, or clause change.","Conservative lexicon/capitalization flags; false negatives are expected, especially for Bengali."
S22,Sanctity/Degradation,ta,Tamil,False,False,False,8,8,False,13,13,False,uncertain,Automatic evidence was insufficient for a confident surface/structural label.,"Conservative lexicon/capitalization flags; false negatives are expected, especially for Tamil."
S22,Sanctity/Degradation,es,Spanish,True,False,False,6,6,False,9,6,True,structural,"Structural threshold triggered by extent, length, sentence, or clause change.","Conservative lexicon/capitalization flags; false negatives are expected, especially for Spanish."
S22,Sanctity/Degradation,ja,Japanese,False,False,False,8,6,True,15,10,True,structural,"Structural threshold triggered by extent, length, sentence, or clause change.","Conservative lexicon/capitalization flags; false negatives are expected, especially for Japanese."
S22,Sanctity/Degradation,ar,Arabic,False,False,False,6,2,True,8,2,True,structural,"Structural threshold triggered by extent, length, sentence, or clause change.","Conservative lexicon/capitalization flags; false negatives are expected, especially for Arabic."
S23,Sanctity/Degradation,hi,Hindi,False,False,False,7,8,True,9,10,True,structural,"Structural threshold triggered by extent, length, sentence, or clause change.","Conservative lexicon/capitalization flags; false negatives are expected, especially for Hindi."
S23,Sanctity/Degradation,bn,Bengali,False,False,False,7,8,True,8,12,True,structural,"Structural threshold triggered by extent, length, sentence, or clause change.","Conservative lexicon/capitalization flags; false negatives are expected, especially for Bengali."
S23,Sanctity/Degradation,ta,Tamil,False,False,False,7,8,True,11,11,False,structural,"Structural threshold triggered by extent, length, sentence, or clause change.","Conservative lexicon/capitalization flags; false negatives are expected, especially for Tamil."
S23,Sanctity/Degradation,es,Spanish,True,False,False,7,6,True,9,6,True,structural,"Structural threshold triggered by extent, length, sentence, or clause change.","Conservative lexicon/capitalization flags; false negatives are expected, especially for Spanish."
S23,Sanctity/Degradation,ja,Japanese,False,False,False,7,6,True,13,8,True,structural,"Structural threshold triggered by extent, length, sentence, or clause change.","Conservative lexicon/capitalization flags; false negatives are expected, especially for Japanese."
