runId,mode,status,attemptCount,modelKey,modelString,scenarioId,mft_category,mft_foundation,conditionId,inputLang,reasoningLang,scenarioVersion,taskType,parsedRating,rawOutput,errorNote,cost,createdAt,updatedAt
pilot_1781868750204_32zgte,pilot,succeeded,1,chatgpt,openai/gpt-4o-2024-11-20,S03,Direct Harm,Care/Harm,hi_adapted_reason_en,hi,en,adapted,rating,5,5,,0.00072,2026-06-19T11:32:30.204Z,2026-06-20T07:29:53.783Z
pilot_1781868750204_32zgte,pilot,succeeded,1,chatgpt,openai/gpt-4o-2024-11-20,S04,Direct Harm,Care/Harm,hi_adapted_reason_en,hi,en,adapted,rating,7,7,,0.0006675,2026-06-19T11:32:30.204Z,2026-06-20T07:29:54.507Z
pilot_1781868750204_32zgte,pilot,succeeded,1,chatgpt,openai/gpt-4o-2024-11-20,S05,Direct Harm,Care/Harm,hi_adapted_reason_en,hi,en,adapted,rating,6,6,,0.0006775,2026-06-19T11:32:30.204Z,2026-06-20T07:29:55.144Z
pilot_1781868750204_32zgte,pilot,succeeded,1,chatgpt,openai/gpt-4o-2024-11-20,S01,Direct Harm,Care/Harm,hi_adapted_reason_hi,hi,hi,adapted,rating,6,6,,0.0006875,2026-06-19T11:32:30.204Z,2026-06-20T07:29:56.929Z
pilot_1781868750204_32zgte,pilot,succeeded,1,chatgpt,openai/gpt-4o-2024-11-20,S02,Direct Harm,Care/Harm,hi_adapted_reason_hi,hi,hi,adapted,rating,7,7,,0.0006775,2026-06-19T11:32:30.204Z,2026-06-20T07:29:57.632Z
pilot_1781868750204_32zgte,pilot,succeeded,1,chatgpt,openai/gpt-4o-2024-11-20,S03,Direct Harm,Care/Harm,hi_adapted_reason_hi,hi,hi,adapted,rating,5,5,,0.0007725,2026-06-19T11:32:30.204Z,2026-06-20T07:29:58.321Z
pilot_1781868750204_32zgte,pilot,succeeded,1,chatgpt,openai/gpt-4o-2024-11-20,S04,Direct Harm,Care/Harm,hi_adapted_reason_hi,hi,hi,adapted,rating,7,7,,0.00072,2026-06-19T11:32:30.204Z,2026-06-20T07:29:58.987Z
pilot_1781868750204_32zgte,pilot,succeeded,1,chatgpt,openai/gpt-4o-2024-11-20,S05,Direct Harm,Care/Harm,hi_adapted_reason_hi,hi,hi,adapted,rating,6,6,,0.00073,2026-06-19T11:32:30.204Z,2026-06-20T07:29:59.654Z
pilot_1781868750204_32zgte,pilot,succeeded,1,chatgpt,openai/gpt-4o-2024-11-20,S01,Direct Harm,Care/Harm,bn_translation_reason_en,bn,en,translation,rating,6,6,,0.0005875,2026-06-19T11:32:30.204Z,2026-06-20T07:30:01.661Z
pilot_1781868750204_32zgte,pilot,succeeded,1,chatgpt,openai/gpt-4o-2024-11-20,S02,Direct Harm,Care/Harm,bn_translation_reason_en,bn,en,translation,rating,7,7,,0.00065,2026-06-19T11:32:30.204Z,2026-06-20T07:30:02.435Z
pilot_1781868750204_32zgte,pilot,succeeded,1,chatgpt,openai/gpt-4o-2024-11-20,S03,Direct Harm,Care/Harm,bn_translation_reason_en,bn,en,translation,rating,6,6,,0.0007225,2026-06-19T11:32:30.204Z,2026-06-20T07:30:03.024Z
pilot_1781868750204_32zgte,pilot,succeeded,1,chatgpt,openai/gpt-4o-2024-11-20,S04,Direct Harm,Care/Harm,bn_translation_reason_en,bn,en,translation,rating,7,7,,0.00061,2026-06-19T11:32:30.204Z,2026-06-20T07:30:03.705Z
pilot_1781868750204_32zgte,pilot,succeeded,1,chatgpt,openai/gpt-4o-2024-11-20,S05,Direct Harm,Care/Harm,bn_translation_reason_en,bn,en,translation,rating,6,6,,0.0007325,2026-06-19T11:32:30.204Z,2026-06-20T07:30:04.502Z
pilot_1781868750204_32zgte,pilot,succeeded,1,chatgpt,openai/gpt-4o-2024-11-20,S01,Direct Harm,Care/Harm,bn_translation_reason_bn,bn,bn,translation,rating,6,৬,,0.00066,2026-06-19T11:32:30.204Z,2026-06-20T07:36:48.326Z
pilot_1781868750204_32zgte,pilot,succeeded,1,chatgpt,openai/gpt-4o-2024-11-20,S02,Direct Harm,Care/Harm,bn_translation_reason_bn,bn,bn,translation,rating,7,৭,,0.0007225,2026-06-19T11:32:30.204Z,2026-06-20T07:36:48.327Z
pilot_1781868750204_32zgte,pilot,succeeded,1,chatgpt,openai/gpt-4o-2024-11-20,S03,Direct Harm,Care/Harm,bn_translation_reason_bn,bn,bn,translation,rating,5,৫,,0.000795,2026-06-19T11:32:30.204Z,2026-06-20T07:36:48.327Z
pilot_1781868750204_32zgte,pilot,succeeded,1,chatgpt,openai/gpt-4o-2024-11-20,S04,Direct Harm,Care/Harm,bn_translation_reason_bn,bn,bn,translation,rating,7,৭,,0.0006825,2026-06-19T11:32:30.204Z,2026-06-20T07:36:48.327Z
pilot_1781868750204_32zgte,pilot,succeeded,1,chatgpt,openai/gpt-4o-2024-11-20,S05,Direct Harm,Care/Harm,bn_translation_reason_bn,bn,bn,translation,rating,7,৭,,0.000805,2026-06-19T11:32:30.204Z,2026-06-20T07:36:48.327Z
pilot_1781868750204_32zgte,pilot,succeeded,1,chatgpt,openai/gpt-4o-2024-11-20,S01,Direct Harm,Care/Harm,bn_adapted_reason_en,bn,en,adapted,rating,7,7,,0.0007225,2026-06-19T11:32:30.204Z,2026-06-20T07:30:25.159Z
pilot_1781868750204_32zgte,pilot,succeeded,1,chatgpt,openai/gpt-4o-2024-11-20,S02,Direct Harm,Care/Harm,bn_adapted_reason_en,bn,en,adapted,rating,6,6,,0.0007125,2026-06-19T11:32:30.204Z,2026-06-20T07:30:25.837Z
pilot_1781868750204_32zgte,pilot,succeeded,1,chatgpt,openai/gpt-4o-2024-11-20,S03,Direct Harm,Care/Harm,bn_adapted_reason_en,bn,en,adapted,rating,6,6,,0.0007775,2026-06-19T11:32:30.204Z,2026-06-20T07:30:26.513Z
pilot_1781868750204_32zgte,pilot,succeeded,1,chatgpt,openai/gpt-4o-2024-11-20,S04,Direct Harm,Care/Harm,bn_adapted_reason_en,bn,en,adapted,rating,7,7,,0.0006825,2026-06-19T11:32:30.204Z,2026-06-20T07:30:27.173Z
pilot_1781868750204_32zgte,pilot,succeeded,1,chatgpt,openai/gpt-4o-2024-11-20,S05,Direct Harm,Care/Harm,bn_adapted_reason_en,bn,en,adapted,rating,6,6,,0.0007925,2026-06-19T11:32:30.204Z,2026-06-20T07:30:27.838Z
pilot_1781868750204_32zgte,pilot,succeeded,1,chatgpt,openai/gpt-4o-2024-11-20,S01,Direct Harm,Care/Harm,bn_adapted_reason_bn,bn,bn,adapted,rating,7,৭,,0.000795,2026-06-19T11:32:30.204Z,2026-06-20T07:36:48.327Z
pilot_1781868750204_32zgte,pilot,succeeded,1,chatgpt,openai/gpt-4o-2024-11-20,S02,Direct Harm,Care/Harm,bn_adapted_reason_bn,bn,bn,adapted,rating,7,৭,,0.000785,2026-06-19T11:32:30.204Z,2026-06-20T07:36:48.327Z
pilot_1781868750204_32zgte,pilot,succeeded,1,chatgpt,openai/gpt-4o-2024-11-20,S03,Direct Harm,Care/Harm,bn_adapted_reason_bn,bn,bn,adapted,rating,6,৬,,0.00085,2026-06-19T11:32:30.204Z,2026-06-20T07:36:48.327Z
pilot_1781868750204_32zgte,pilot,succeeded,1,chatgpt,openai/gpt-4o-2024-11-20,S04,Direct Harm,Care/Harm,bn_adapted_reason_bn,bn,bn,adapted,rating,7,৭,,0.000755,2026-06-19T11:32:30.204Z,2026-06-20T07:36:48.327Z
pilot_1781868750204_32zgte,pilot,succeeded,1,chatgpt,openai/gpt-4o-2024-11-20,S05,Direct Harm,Care/Harm,bn_adapted_reason_bn,bn,bn,adapted,rating,7,৭,,0.000865,2026-06-19T11:32:30.204Z,2026-06-20T07:36:48.327Z
pilot_1781868750204_32zgte,pilot,succeeded,1,chatgpt,openai/gpt-4o-2024-11-20,S01,Direct Harm,Care/Harm,ta_translation_reason_en,ta,en,translation,rating,6,6,,0.00081,2026-06-19T11:32:30.204Z,2026-06-20T07:30:49.629Z
pilot_1781868750204_32zgte,pilot,succeeded,1,chatgpt,openai/gpt-4o-2024-11-20,S02,Direct Harm,Care/Harm,ta_translation_reason_en,ta,en,translation,rating,7,7,,0.0008,2026-06-19T11:32:30.204Z,2026-06-20T07:30:50.427Z
pilot_1781868750204_32zgte,pilot,succeeded,1,chatgpt,openai/gpt-4o-2024-11-20,S03,Direct Harm,Care/Harm,ta_translation_reason_en,ta,en,translation,rating,6,6,,0.00087,2026-06-19T11:32:30.204Z,2026-06-20T07:30:51.182Z
pilot_1781868750204_32zgte,pilot,succeeded,1,chatgpt,openai/gpt-4o-2024-11-20,S04,Direct Harm,Care/Harm,ta_translation_reason_en,ta,en,translation,rating,7,7,,0.0007825,2026-06-19T11:32:30.204Z,2026-06-20T07:30:51.882Z
pilot_1781868750204_32zgte,pilot,succeeded,1,chatgpt,openai/gpt-4o-2024-11-20,S05,Direct Harm,Care/Harm,ta_translation_reason_en,ta,en,translation,rating,6,6,,0.0008725,2026-06-19T11:32:30.204Z,2026-06-20T07:30:52.783Z
pilot_1781868750204_32zgte,pilot,succeeded,1,chatgpt,openai/gpt-4o-2024-11-20,S01,Direct Harm,Care/Harm,ta_translation_reason_ta,ta,ta,translation,rating,6,6,,0.00093,2026-06-19T11:32:30.204Z,2026-06-20T07:30:54.588Z
pilot_1781868750204_32zgte,pilot,succeeded,1,chatgpt,openai/gpt-4o-2024-11-20,S02,Direct Harm,Care/Harm,ta_translation_reason_ta,ta,ta,translation,rating,7,7,,0.00092,2026-06-19T11:32:30.204Z,2026-06-20T07:30:55.293Z
pilot_1781868750204_32zgte,pilot,succeeded,1,chatgpt,openai/gpt-4o-2024-11-20,S03,Direct Harm,Care/Harm,ta_translation_reason_ta,ta,ta,translation,rating,6,6,,0.00099,2026-06-19T11:32:30.204Z,2026-06-20T07:30:56.073Z
pilot_1781868750204_32zgte,pilot,succeeded,1,chatgpt,openai/gpt-4o-2024-11-20,S04,Direct Harm,Care/Harm,ta_translation_reason_ta,ta,ta,translation,rating,7,7,,0.0009025,2026-06-19T11:32:30.204Z,2026-06-20T07:30:57.391Z
pilot_1781868750204_32zgte,pilot,succeeded,1,chatgpt,openai/gpt-4o-2024-11-20,S05,Direct Harm,Care/Harm,ta_translation_reason_ta,ta,ta,translation,rating,6,6,,0.0009925,2026-06-19T11:32:30.204Z,2026-06-20T07:30:58.268Z
pilot_1781868750204_32zgte,pilot,succeeded,1,chatgpt,openai/gpt-4o-2024-11-20,S01,Direct Harm,Care/Harm,ta_adapted_reason_en,ta,en,adapted,rating,5,5,,0.0008375,2026-06-19T11:32:30.204Z,2026-06-20T07:31:00.659Z
pilot_1781868750204_32zgte,pilot,succeeded,1,chatgpt,openai/gpt-4o-2024-11-20,S02,Direct Harm,Care/Harm,ta_adapted_reason_en,ta,en,adapted,rating,7,7,,0.0007525,2026-06-19T11:32:30.204Z,2026-06-20T07:31:01.283Z
pilot_1781868750204_32zgte,pilot,succeeded,1,chatgpt,openai/gpt-4o-2024-11-20,S03,Direct Harm,Care/Harm,ta_adapted_reason_en,ta,en,adapted,rating,5,5,,0.0009125,2026-06-19T11:32:30.204Z,2026-06-20T07:31:01.982Z
pilot_1781868750204_32zgte,pilot,succeeded,1,chatgpt,openai/gpt-4o-2024-11-20,S04,Direct Harm,Care/Harm,ta_adapted_reason_en,ta,en,adapted,rating,7,7,,0.0007625,2026-06-19T11:32:30.204Z,2026-06-20T07:31:02.649Z
pilot_1781868750204_32zgte,pilot,succeeded,1,chatgpt,openai/gpt-4o-2024-11-20,S05,Direct Harm,Care/Harm,ta_adapted_reason_en,ta,en,adapted,rating,6,6,,0.00083,2026-06-19T11:32:30.204Z,2026-06-20T07:31:03.278Z
pilot_1781868750204_32zgte,pilot,succeeded,1,chatgpt,openai/gpt-4o-2024-11-20,S01,Direct Harm,Care/Harm,ta_adapted_reason_ta,ta,ta,adapted,rating,6,6,,0.0009575,2026-06-19T11:32:30.204Z,2026-06-20T07:31:05.685Z
pilot_1781868750204_32zgte,pilot,succeeded,1,chatgpt,openai/gpt-4o-2024-11-20,S02,Direct Harm,Care/Harm,ta_adapted_reason_ta,ta,ta,adapted,rating,7,7,,0.0008725,2026-06-19T11:32:30.204Z,2026-06-20T07:31:06.405Z
pilot_1781868750204_32zgte,pilot,succeeded,1,chatgpt,openai/gpt-4o-2024-11-20,S03,Direct Harm,Care/Harm,ta_adapted_reason_ta,ta,ta,adapted,rating,5,5,,0.0010325,2026-06-19T11:32:30.204Z,2026-06-20T07:31:07.120Z
pilot_1781868750204_32zgte,pilot,succeeded,1,chatgpt,openai/gpt-4o-2024-11-20,S04,Direct Harm,Care/Harm,ta_adapted_reason_ta,ta,ta,adapted,rating,7,7,,0.0008825,2026-06-19T11:32:30.204Z,2026-06-20T07:31:07.837Z
pilot_1781868750204_32zgte,pilot,succeeded,1,chatgpt,openai/gpt-4o-2024-11-20,S05,Direct Harm,Care/Harm,ta_adapted_reason_ta,ta,ta,adapted,rating,6,6,,0.00095,2026-06-19T11:32:30.204Z,2026-06-20T07:31:08.454Z
pilot_1781868750204_32zgte,pilot,succeeded,1,chatgpt,openai/gpt-4o-2024-11-20,S01,Direct Harm,Care/Harm,es_translation_reason_en,es,en,translation,rating,7,7,,0.0005475,2026-06-19T11:32:30.204Z,2026-06-20T07:31:10.910Z
pilot_1781868750204_32zgte,pilot,succeeded,1,chatgpt,openai/gpt-4o-2024-11-20,S02,Direct Harm,Care/Harm,es_translation_reason_en,es,en,translation,rating,7,7,,0.0005,2026-06-19T11:32:30.204Z,2026-06-20T07:31:11.627Z
pilot_1781868750204_32zgte,pilot,succeeded,1,chatgpt,openai/gpt-4o-2024-11-20,S03,Direct Harm,Care/Harm,es_translation_reason_en,es,en,translation,rating,7,7,,0.000585,2026-06-19T11:32:30.204Z,2026-06-20T07:31:12.322Z
pilot_1781868750204_32zgte,pilot,succeeded,1,chatgpt,openai/gpt-4o-2024-11-20,S04,Direct Harm,Care/Harm,es_translation_reason_en,es,en,translation,rating,7,7,,0.0005175,2026-06-19T11:32:30.204Z,2026-06-20T07:31:12.958Z
pilot_1781868750204_32zgte,pilot,succeeded,1,chatgpt,openai/gpt-4o-2024-11-20,S05,Direct Harm,Care/Harm,es_translation_reason_en,es,en,translation,rating,6,6,,0.00056,2026-06-19T11:32:30.204Z,2026-06-20T07:31:13.609Z
pilot_1781868750204_32zgte,pilot,succeeded,1,chatgpt,openai/gpt-4o-2024-11-20,S01,Direct Harm,Care/Harm,es_translation_reason_es,es,es,translation,rating,7,7,,0.00057,2026-06-19T11:32:30.204Z,2026-06-20T07:31:16.162Z
pilot_1781868750204_32zgte,pilot,succeeded,1,chatgpt,openai/gpt-4o-2024-11-20,S02,Direct Harm,Care/Harm,es_translation_reason_es,es,es,translation,rating,7,7,,0.0005225,2026-06-19T11:32:30.204Z,2026-06-20T07:31:16.814Z
pilot_1781868750204_32zgte,pilot,succeeded,1,chatgpt,openai/gpt-4o-2024-11-20,S03,Direct Harm,Care/Harm,es_translation_reason_es,es,es,translation,rating,6,6,,0.0006075,2026-06-19T11:32:30.204Z,2026-06-20T07:31:17.555Z
pilot_1781868750204_32zgte,pilot,succeeded,1,chatgpt,openai/gpt-4o-2024-11-20,S04,Direct Harm,Care/Harm,es_translation_reason_es,es,es,translation,rating,7,7,,0.00054,2026-06-19T11:32:30.204Z,2026-06-20T07:31:18.266Z
pilot_1781868750204_32zgte,pilot,succeeded,1,chatgpt,openai/gpt-4o-2024-11-20,S05,Direct Harm,Care/Harm,es_translation_reason_es,es,es,translation,rating,6,6,,0.0005825,2026-06-19T11:32:30.204Z,2026-06-20T07:31:18.932Z
pilot_1781868750204_32zgte,pilot,succeeded,1,chatgpt,openai/gpt-4o-2024-11-20,S01,Direct Harm,Care/Harm,es_adapted_reason_en,es,en,adapted,rating,7,7,,0.0005275,2026-06-19T11:32:30.204Z,2026-06-20T07:31:21.059Z
pilot_1781868750204_32zgte,pilot,succeeded,1,chatgpt,openai/gpt-4o-2024-11-20,S02,Direct Harm,Care/Harm,es_adapted_reason_en,es,en,adapted,rating,7,7,,0.0005025,2026-06-19T11:32:30.204Z,2026-06-20T07:31:21.865Z
pilot_1781868750204_32zgte,pilot,succeeded,1,chatgpt,openai/gpt-4o-2024-11-20,S03,Direct Harm,Care/Harm,es_adapted_reason_en,es,en,adapted,rating,7,7,,0.0005475,2026-06-19T11:32:30.204Z,2026-06-20T07:31:22.552Z
pilot_1781868750204_32zgte,pilot,succeeded,1,chatgpt,openai/gpt-4o-2024-11-20,S04,Direct Harm,Care/Harm,es_adapted_reason_en,es,en,adapted,rating,7,7,,0.0004725,2026-06-19T11:32:30.204Z,2026-06-20T07:31:23.401Z
pilot_1781868750204_32zgte,pilot,succeeded,1,chatgpt,openai/gpt-4o-2024-11-20,S05,Direct Harm,Care/Harm,es_adapted_reason_en,es,en,adapted,rating,6,6,,0.000515,2026-06-19T11:32:30.204Z,2026-06-20T07:31:24.015Z
pilot_1781868750204_32zgte,pilot,succeeded,1,chatgpt,openai/gpt-4o-2024-11-20,S01,Direct Harm,Care/Harm,es_adapted_reason_es,es,es,adapted,rating,7,7,,0.00055,2026-06-19T11:32:30.204Z,2026-06-20T07:31:25.892Z
pilot_1781868750204_32zgte,pilot,succeeded,1,chatgpt,openai/gpt-4o-2024-11-20,S02,Direct Harm,Care/Harm,es_adapted_reason_es,es,es,adapted,rating,7,7,,0.000525,2026-06-19T11:32:30.204Z,2026-06-20T07:31:26.533Z
pilot_1781868750204_32zgte,pilot,succeeded,1,chatgpt,openai/gpt-4o-2024-11-20,S03,Direct Harm,Care/Harm,es_adapted_reason_es,es,es,adapted,rating,6,6,,0.00057,2026-06-19T11:32:30.204Z,2026-06-20T07:31:27.185Z
pilot_1781868750204_32zgte,pilot,succeeded,1,chatgpt,openai/gpt-4o-2024-11-20,S04,Direct Harm,Care/Harm,es_adapted_reason_es,es,es,adapted,rating,7,7,,0.000495,2026-06-19T11:32:30.204Z,2026-06-20T07:31:27.867Z
pilot_1781868750204_32zgte,pilot,succeeded,1,chatgpt,openai/gpt-4o-2024-11-20,S05,Direct Harm,Care/Harm,es_adapted_reason_es,es,es,adapted,rating,7,7,,0.0005375,2026-06-19T11:32:30.204Z,2026-06-20T07:31:28.498Z
pilot_1781868750204_32zgte,pilot,succeeded,1,chatgpt,openai/gpt-4o-2024-11-20,S01,Direct Harm,Care/Harm,ja_translation_reason_en,ja,en,translation,rating,7,7,,0.0007325,2026-06-19T11:32:30.204Z,2026-06-20T07:31:30.367Z
pilot_1781868750204_32zgte,pilot,succeeded,1,chatgpt,openai/gpt-4o-2024-11-20,S02,Direct Harm,Care/Harm,ja_translation_reason_en,ja,en,translation,rating,7,7,,0.0007425,2026-06-19T11:32:30.204Z,2026-06-20T07:31:31.003Z
pilot_1781868750204_32zgte,pilot,succeeded,1,chatgpt,openai/gpt-4o-2024-11-20,S03,Direct Harm,Care/Harm,ja_translation_reason_en,ja,en,translation,rating,6,6,,0.0008275,2026-06-19T11:32:30.204Z,2026-06-20T07:31:31.638Z
pilot_1781868750204_32zgte,pilot,succeeded,1,chatgpt,openai/gpt-4o-2024-11-20,S04,Direct Harm,Care/Harm,ja_translation_reason_en,ja,en,translation,rating,7,7,,0.0007225,2026-06-19T11:32:30.204Z,2026-06-20T07:31:32.273Z
pilot_1781868750204_32zgte,pilot,succeeded,1,chatgpt,openai/gpt-4o-2024-11-20,S05,Direct Harm,Care/Harm,ja_translation_reason_en,ja,en,translation,rating,6,6,,0.0008,2026-06-19T11:32:30.204Z,2026-06-20T07:31:32.920Z
pilot_1781868750204_32zgte,pilot,succeeded,1,chatgpt,openai/gpt-4o-2024-11-20,S01,Direct Harm,Care/Harm,ja_translation_reason_ja,ja,ja,translation,rating,7,7,,0.000805,2026-06-19T11:32:30.204Z,2026-06-20T07:31:34.504Z
pilot_1781868750204_32zgte,pilot,succeeded,1,chatgpt,openai/gpt-4o-2024-11-20,S02,Direct Harm,Care/Harm,ja_translation_reason_ja,ja,ja,translation,rating,7,7,,0.000815,2026-06-19T11:32:30.204Z,2026-06-20T07:31:35.097Z
pilot_1781868750204_32zgte,pilot,succeeded,1,chatgpt,openai/gpt-4o-2024-11-20,S03,Direct Harm,Care/Harm,ja_translation_reason_ja,ja,ja,translation,rating,6,6,,0.0009,2026-06-19T11:32:30.204Z,2026-06-20T07:31:35.792Z
pilot_1781868750204_32zgte,pilot,succeeded,1,chatgpt,openai/gpt-4o-2024-11-20,S04,Direct Harm,Care/Harm,ja_translation_reason_ja,ja,ja,translation,rating,7,7,,0.000795,2026-06-19T11:32:30.204Z,2026-06-20T07:31:36.495Z
pilot_1781868750204_32zgte,pilot,succeeded,1,chatgpt,openai/gpt-4o-2024-11-20,S05,Direct Harm,Care/Harm,ja_translation_reason_ja,ja,ja,translation,rating,6,6,,0.0008725,2026-06-19T11:32:30.204Z,2026-06-20T07:31:37.119Z
pilot_1781868750204_32zgte,pilot,succeeded,1,chatgpt,openai/gpt-4o-2024-11-20,S01,Direct Harm,Care/Harm,ja_adapted_reason_en,ja,en,adapted,rating,7,7,,0.00067,2026-06-19T11:32:30.204Z,2026-06-20T07:31:39.377Z
pilot_1781868750204_32zgte,pilot,succeeded,1,chatgpt,openai/gpt-4o-2024-11-20,S02,Direct Harm,Care/Harm,ja_adapted_reason_en,ja,en,adapted,rating,7,7,,0.000645,2026-06-19T11:32:30.204Z,2026-06-20T07:31:39.997Z
pilot_1781868750204_32zgte,pilot,succeeded,1,chatgpt,openai/gpt-4o-2024-11-20,S03,Direct Harm,Care/Harm,ja_adapted_reason_en,ja,en,adapted,rating,7,7,,0.0006525,2026-06-19T11:32:30.204Z,2026-06-20T07:31:40.654Z
pilot_1781868750204_32zgte,pilot,succeeded,1,chatgpt,openai/gpt-4o-2024-11-20,S04,Direct Harm,Care/Harm,ja_adapted_reason_en,ja,en,adapted,rating,7,7,,0.0005075,2026-06-19T11:32:30.204Z,2026-06-20T07:31:41.349Z
pilot_1781868750204_32zgte,pilot,succeeded,1,chatgpt,openai/gpt-4o-2024-11-20,S05,Direct Harm,Care/Harm,ja_adapted_reason_en,ja,en,adapted,rating,6,6,,0.0005775,2026-06-19T11:32:30.204Z,2026-06-20T07:31:42.043Z
pilot_1781868750204_32zgte,pilot,succeeded,1,chatgpt,openai/gpt-4o-2024-11-20,S01,Direct Harm,Care/Harm,ja_adapted_reason_ja,ja,ja,adapted,rating,7,7,,0.0007425,2026-06-19T11:32:30.204Z,2026-06-20T07:31:43.757Z
pilot_1781868750204_32zgte,pilot,succeeded,1,chatgpt,openai/gpt-4o-2024-11-20,S02,Direct Harm,Care/Harm,ja_adapted_reason_ja,ja,ja,adapted,rating,7,7,,0.0007175,2026-06-19T11:32:30.204Z,2026-06-20T07:31:44.914Z
pilot_1781868750204_32zgte,pilot,succeeded,1,chatgpt,openai/gpt-4o-2024-11-20,S03,Direct Harm,Care/Harm,ja_adapted_reason_ja,ja,ja,adapted,rating,7,7,,0.000725,2026-06-19T11:32:30.204Z,2026-06-20T07:31:45.545Z
