runId,mode,status,attemptCount,modelKey,modelString,scenarioId,mft_category,mft_foundation,conditionId,inputLang,reasoningLang,scenarioVersion,taskType,parsedRating,rawOutput,errorNote,cost,createdAt,updatedAt
full_1782215308316_vrq93w,full,succeeded,1,chatgpt,openai/gpt-4o-2024-11-20,S14,Defiance of Authority,Authority/Subversion,en_en,en,en,en,rating,4,4,,0.00058,2026-06-23T11:48:28.316Z,2026-06-23T11:48:49.897Z
full_1782215308316_vrq93w,full,succeeded,1,chatgpt,openai/gpt-4o-2024-11-20,S15,Defiance of Authority,Authority/Subversion,en_en,en,en,en,rating,1,1,,0.0005175,2026-06-23T11:48:28.316Z,2026-06-23T11:48:50.734Z
full_1782215308316_vrq93w,full,succeeded,1,chatgpt,openai/gpt-4o-2024-11-20,S16,Fairness Violation,Fairness/Cheating,en_en,en,en,en,rating,3,3,,0.0005425,2026-06-23T11:48:28.316Z,2026-06-23T11:48:51.535Z
full_1782215308316_vrq93w,full,succeeded,1,chatgpt,openai/gpt-4o-2024-11-20,S17,Fairness Violation,Fairness/Cheating,en_en,en,en,en,rating,7,7,,0.000535,2026-06-23T11:48:28.316Z,2026-06-23T11:48:52.252Z
full_1782215308316_vrq93w,full,succeeded,1,chatgpt,openai/gpt-4o-2024-11-20,S18,Fairness Violation,Fairness/Cheating,en_en,en,en,en,rating,7,7,,0.0005675,2026-06-23T11:48:28.316Z,2026-06-23T11:48:53.172Z
full_1782215308316_vrq93w,full,succeeded,1,chatgpt,openai/gpt-4o-2024-11-20,S19,Fairness Violation,Fairness/Cheating,en_en,en,en,en,rating,7,7,,0.0005175,2026-06-23T11:48:28.316Z,2026-06-23T11:48:53.875Z
full_1782215308316_vrq93w,full,succeeded,1,chatgpt,openai/gpt-4o-2024-11-20,S20,Fairness Violation,Fairness/Cheating,en_en,en,en,en,rating,6,6,,0.000535,2026-06-23T11:48:28.316Z,2026-06-23T11:48:54.923Z
full_1782215308316_vrq93w,full,succeeded,1,chatgpt,openai/gpt-4o-2024-11-20,S21,Purity/Sanctity,Sanctity/Degradation,en_en,en,en,en,rating,6,6,,0.000515,2026-06-23T11:48:28.316Z,2026-06-23T11:48:55.852Z
full_1782215308316_vrq93w,full,succeeded,1,chatgpt,openai/gpt-4o-2024-11-20,S22,Purity/Sanctity,Sanctity/Degradation,en_en,en,en,en,rating,5,5,,0.00053,2026-06-23T11:48:28.316Z,2026-06-23T11:48:56.554Z
full_1782215308316_vrq93w,full,succeeded,1,chatgpt,openai/gpt-4o-2024-11-20,S23,Purity/Sanctity,Sanctity/Degradation,en_en,en,en,en,rating,4,4,,0.0005425,2026-06-23T11:48:28.316Z,2026-06-23T11:48:57.270Z
full_1782215308316_vrq93w,full,succeeded,1,chatgpt,openai/gpt-4o-2024-11-20,S24,Purity/Sanctity,Sanctity/Degradation,en_en,en,en,en,rating,6,6,,0.0005825,2026-06-23T11:48:28.316Z,2026-06-23T11:48:58.088Z
full_1782215308316_vrq93w,full,succeeded,1,chatgpt,openai/gpt-4o-2024-11-20,S25,Purity/Sanctity,Sanctity/Degradation,en_en,en,en,en,rating,2,2,,0.00064,2026-06-23T11:48:28.316Z,2026-06-23T11:48:58.877Z
full_1782215308316_vrq93w,full,succeeded,1,chatgpt,openai/gpt-4o-2024-11-20,S01,Direct Harm,Care/Harm,hi_translation_reason_en,hi,en,translation,rating,6,6,,0.00063,2026-06-23T11:48:28.316Z,2026-06-23T11:49:07.202Z
full_1782215308316_vrq93w,full,succeeded,1,chatgpt,openai/gpt-4o-2024-11-20,S02,Direct Harm,Care/Harm,hi_translation_reason_en,hi,en,translation,rating,7,7,,0.0006,2026-06-23T11:48:28.316Z,2026-06-23T11:49:08.008Z
full_1782215308316_vrq93w,full,succeeded,1,chatgpt,openai/gpt-4o-2024-11-20,S03,Direct Harm,Care/Harm,hi_translation_reason_en,hi,en,translation,rating,6,6,,0.000685,2026-06-23T11:48:28.316Z,2026-06-23T11:49:08.944Z
full_1782215308316_vrq93w,full,succeeded,1,chatgpt,openai/gpt-4o-2024-11-20,S04,Direct Harm,Care/Harm,hi_translation_reason_en,hi,en,translation,rating,7,7,,0.00062,2026-06-23T11:48:28.316Z,2026-06-23T11:49:09.637Z
full_1782215308316_vrq93w,full,succeeded,1,chatgpt,openai/gpt-4o-2024-11-20,S05,Direct Harm,Care/Harm,hi_translation_reason_en,hi,en,translation,rating,6,6,,0.00069,2026-06-23T11:48:28.316Z,2026-06-23T11:49:10.376Z
full_1782215308316_vrq93w,full,succeeded,1,chatgpt,openai/gpt-4o-2024-11-20,S06,Betrayal of Trust,Loyalty/Betrayal,hi_translation_reason_en,hi,en,translation,rating,7,7,,0.0006525,2026-06-23T11:48:28.316Z,2026-06-23T11:49:11.166Z
full_1782215308316_vrq93w,full,succeeded,1,chatgpt,openai/gpt-4o-2024-11-20,S07,Betrayal of Trust,Loyalty/Betrayal,hi_translation_reason_en,hi,en,translation,rating,7,7,,0.0007275,2026-06-23T11:48:28.316Z,2026-06-23T11:49:11.931Z
full_1782215308316_vrq93w,full,succeeded,1,chatgpt,openai/gpt-4o-2024-11-20,S08,Betrayal of Trust,Loyalty/Betrayal,hi_translation_reason_en,hi,en,translation,rating,7,7,,0.0007,2026-06-23T11:48:28.316Z,2026-06-23T11:49:12.645Z
full_1782215308316_vrq93w,full,succeeded,1,chatgpt,openai/gpt-4o-2024-11-20,S09,Betrayal of Trust,Loyalty/Betrayal,hi_translation_reason_en,hi,en,translation,rating,6,6,,0.00064,2026-06-23T11:48:28.316Z,2026-06-23T11:49:13.384Z
full_1782215308316_vrq93w,full,succeeded,1,chatgpt,openai/gpt-4o-2024-11-20,S10,Betrayal of Trust,Loyalty/Betrayal,hi_translation_reason_en,hi,en,translation,rating,7,7,,0.0006025,2026-06-23T11:48:28.316Z,2026-06-23T11:49:14.028Z
full_1782215308316_vrq93w,full,succeeded,1,chatgpt,openai/gpt-4o-2024-11-20,S11,Defiance of Authority,Authority/Subversion,hi_translation_reason_en,hi,en,translation,rating,4,4,,0.0006875,2026-06-23T11:48:28.316Z,2026-06-23T11:49:14.888Z
full_1782215308316_vrq93w,full,succeeded,1,chatgpt,openai/gpt-4o-2024-11-20,S12,Defiance of Authority,Authority/Subversion,hi_translation_reason_en,hi,en,translation,rating,3,3,,0.000735,2026-06-23T11:48:28.316Z,2026-06-23T11:49:15.692Z
full_1782215308316_vrq93w,full,succeeded,1,chatgpt,openai/gpt-4o-2024-11-20,S13,Defiance of Authority,Authority/Subversion,hi_translation_reason_en,hi,en,translation,rating,2,2,,0.00073,2026-06-23T11:48:28.316Z,2026-06-23T11:49:16.384Z
full_1782215308316_vrq93w,full,succeeded,1,chatgpt,openai/gpt-4o-2024-11-20,S14,Defiance of Authority,Authority/Subversion,hi_translation_reason_en,hi,en,translation,rating,5,5,,0.0007425,2026-06-23T11:48:28.316Z,2026-06-23T11:49:17.178Z
full_1782215308316_vrq93w,full,succeeded,1,chatgpt,openai/gpt-4o-2024-11-20,S15,Defiance of Authority,Authority/Subversion,hi_translation_reason_en,hi,en,translation,rating,2,2,,0.0007275,2026-06-23T11:48:28.316Z,2026-06-23T11:49:17.956Z
full_1782215308316_vrq93w,full,succeeded,1,chatgpt,openai/gpt-4o-2024-11-20,S16,Fairness Violation,Fairness/Cheating,hi_translation_reason_en,hi,en,translation,rating,3,3,,0.00072,2026-06-23T11:48:28.316Z,2026-06-23T11:49:18.597Z
full_1782215308316_vrq93w,full,succeeded,1,chatgpt,openai/gpt-4o-2024-11-20,S17,Fairness Violation,Fairness/Cheating,hi_translation_reason_en,hi,en,translation,rating,7,7,,0.0007225,2026-06-23T11:48:28.316Z,2026-06-23T11:49:19.287Z
full_1782215308316_vrq93w,full,succeeded,1,chatgpt,openai/gpt-4o-2024-11-20,S18,Fairness Violation,Fairness/Cheating,hi_translation_reason_en,hi,en,translation,rating,7,7,,0.000725,2026-06-23T11:48:28.316Z,2026-06-23T11:49:19.950Z
full_1782215308316_vrq93w,full,succeeded,1,chatgpt,openai/gpt-4o-2024-11-20,S19,Fairness Violation,Fairness/Cheating,hi_translation_reason_en,hi,en,translation,rating,6,6,,0.0006725,2026-06-23T11:48:28.316Z,2026-06-23T11:49:20.763Z
full_1782215308316_vrq93w,full,succeeded,1,chatgpt,openai/gpt-4o-2024-11-20,S20,Fairness Violation,Fairness/Cheating,hi_translation_reason_en,hi,en,translation,rating,4,4,,0.00065,2026-06-23T11:48:28.316Z,2026-06-23T11:49:21.641Z
full_1782215308316_vrq93w,full,succeeded,1,chatgpt,openai/gpt-4o-2024-11-20,S21,Purity/Sanctity,Sanctity/Degradation,hi_translation_reason_en,hi,en,translation,rating,6,6,,0.0006,2026-06-23T11:48:28.316Z,2026-06-23T11:49:22.464Z
full_1782215308316_vrq93w,full,succeeded,1,chatgpt,openai/gpt-4o-2024-11-20,S22,Purity/Sanctity,Sanctity/Degradation,hi_translation_reason_en,hi,en,translation,rating,6,6,,0.00074,2026-06-23T11:48:28.316Z,2026-06-23T11:49:23.280Z
full_1782215308316_vrq93w,full,succeeded,1,chatgpt,openai/gpt-4o-2024-11-20,S23,Purity/Sanctity,Sanctity/Degradation,hi_translation_reason_en,hi,en,translation,rating,5,5,,0.000715,2026-06-23T11:48:28.316Z,2026-06-23T11:49:24.101Z
full_1782215308316_vrq93w,full,succeeded,1,chatgpt,openai/gpt-4o-2024-11-20,S24,Purity/Sanctity,Sanctity/Degradation,hi_translation_reason_en,hi,en,translation,rating,7,7,,0.0007425,2026-06-23T11:48:28.316Z,2026-06-23T11:49:25.024Z
full_1782215308316_vrq93w,full,succeeded,1,chatgpt,openai/gpt-4o-2024-11-20,S25,Purity/Sanctity,Sanctity/Degradation,hi_translation_reason_en,hi,en,translation,rating,2,2,,0.0008075,2026-06-23T11:48:28.316Z,2026-06-23T11:49:25.738Z
full_1782215308316_vrq93w,full,succeeded,1,chatgpt,openai/gpt-4o-2024-11-20,S01,Direct Harm,Care/Harm,hi_translation_reason_hi,hi,hi,translation,rating,6,6,,0.0006825,2026-06-23T11:48:28.316Z,2026-06-23T11:49:32.900Z
full_1782215308316_vrq93w,full,succeeded,1,chatgpt,openai/gpt-4o-2024-11-20,S02,Direct Harm,Care/Harm,hi_translation_reason_hi,hi,hi,translation,rating,7,7,,0.0006525,2026-06-23T11:48:28.316Z,2026-06-23T11:49:33.732Z
full_1782215308316_vrq93w,full,succeeded,1,chatgpt,openai/gpt-4o-2024-11-20,S03,Direct Harm,Care/Harm,hi_translation_reason_hi,hi,hi,translation,rating,6,6,,0.0007375,2026-06-23T11:48:28.316Z,2026-06-23T11:49:34.546Z
full_1782215308316_vrq93w,full,succeeded,1,chatgpt,openai/gpt-4o-2024-11-20,S04,Direct Harm,Care/Harm,hi_translation_reason_hi,hi,hi,translation,rating,7,7,,0.0006725,2026-06-23T11:48:28.316Z,2026-06-23T11:49:35.363Z
full_1782215308316_vrq93w,full,succeeded,1,chatgpt,openai/gpt-4o-2024-11-20,S05,Direct Harm,Care/Harm,hi_translation_reason_hi,hi,hi,translation,rating,7,7,,0.0007425,2026-06-23T11:48:28.316Z,2026-06-23T11:49:36.185Z
full_1782215308316_vrq93w,full,succeeded,1,chatgpt,openai/gpt-4o-2024-11-20,S06,Betrayal of Trust,Loyalty/Betrayal,hi_translation_reason_hi,hi,hi,translation,rating,7,7,,0.000705,2026-06-23T11:48:28.316Z,2026-06-23T11:49:36.931Z
full_1782215308316_vrq93w,full,succeeded,1,chatgpt,openai/gpt-4o-2024-11-20,S07,Betrayal of Trust,Loyalty/Betrayal,hi_translation_reason_hi,hi,hi,translation,rating,7,7,,0.00078,2026-06-23T11:48:28.316Z,2026-06-23T11:49:37.718Z
full_1782215308316_vrq93w,full,succeeded,1,chatgpt,openai/gpt-4o-2024-11-20,S08,Betrayal of Trust,Loyalty/Betrayal,hi_translation_reason_hi,hi,hi,translation,rating,7,7,,0.0007525,2026-06-23T11:48:28.316Z,2026-06-23T11:49:38.537Z
full_1782215308316_vrq93w,full,succeeded,1,chatgpt,openai/gpt-4o-2024-11-20,S09,Betrayal of Trust,Loyalty/Betrayal,hi_translation_reason_hi,hi,hi,translation,rating,7,7,,0.0006925,2026-06-23T11:48:28.316Z,2026-06-23T11:49:39.300Z
full_1782215308316_vrq93w,full,succeeded,1,chatgpt,openai/gpt-4o-2024-11-20,S10,Betrayal of Trust,Loyalty/Betrayal,hi_translation_reason_hi,hi,hi,translation,rating,7,7,,0.000655,2026-06-23T11:48:28.316Z,2026-06-23T11:49:40.045Z
full_1782215308316_vrq93w,full,succeeded,1,chatgpt,openai/gpt-4o-2024-11-20,S11,Defiance of Authority,Authority/Subversion,hi_translation_reason_hi,hi,hi,translation,rating,4,4,,0.00074,2026-06-23T11:48:28.316Z,2026-06-23T11:49:40.776Z
full_1782215308316_vrq93w,full,succeeded,1,chatgpt,openai/gpt-4o-2024-11-20,S12,Defiance of Authority,Authority/Subversion,hi_translation_reason_hi,hi,hi,translation,rating,2,2,,0.0007875,2026-06-23T11:48:28.316Z,2026-06-23T11:49:41.818Z
full_1782215308316_vrq93w,full,succeeded,1,chatgpt,openai/gpt-4o-2024-11-20,S13,Defiance of Authority,Authority/Subversion,hi_translation_reason_hi,hi,hi,translation,rating,1,1,,0.0007825,2026-06-23T11:48:28.316Z,2026-06-23T11:49:43.435Z
full_1782215308316_vrq93w,full,succeeded,1,chatgpt,openai/gpt-4o-2024-11-20,S14,Defiance of Authority,Authority/Subversion,hi_translation_reason_hi,hi,hi,translation,rating,5,5,,0.000795,2026-06-23T11:48:28.316Z,2026-06-23T11:49:44.170Z
full_1782215308316_vrq93w,full,succeeded,1,chatgpt,openai/gpt-4o-2024-11-20,S15,Defiance of Authority,Authority/Subversion,hi_translation_reason_hi,hi,hi,translation,rating,2,2,,0.00078,2026-06-23T11:48:28.316Z,2026-06-23T11:49:45.102Z
full_1782215308316_vrq93w,full,succeeded,1,chatgpt,openai/gpt-4o-2024-11-20,S16,Fairness Violation,Fairness/Cheating,hi_translation_reason_hi,hi,hi,translation,rating,3,3,,0.0007725,2026-06-23T11:48:28.316Z,2026-06-23T11:49:45.934Z
full_1782215308316_vrq93w,full,succeeded,1,chatgpt,openai/gpt-4o-2024-11-20,S17,Fairness Violation,Fairness/Cheating,hi_translation_reason_hi,hi,hi,translation,rating,7,7,,0.000775,2026-06-23T11:48:28.316Z,2026-06-23T11:49:46.911Z
full_1782215308316_vrq93w,full,succeeded,1,chatgpt,openai/gpt-4o-2024-11-20,S18,Fairness Violation,Fairness/Cheating,hi_translation_reason_hi,hi,hi,translation,rating,7,7,,0.0007775,2026-06-23T11:48:28.316Z,2026-06-23T11:49:47.741Z
full_1782215308316_vrq93w,full,succeeded,1,chatgpt,openai/gpt-4o-2024-11-20,S19,Fairness Violation,Fairness/Cheating,hi_translation_reason_hi,hi,hi,translation,rating,6,6,,0.000725,2026-06-23T11:48:28.316Z,2026-06-23T11:49:48.676Z
full_1782215308316_vrq93w,full,succeeded,1,chatgpt,openai/gpt-4o-2024-11-20,S20,Fairness Violation,Fairness/Cheating,hi_translation_reason_hi,hi,hi,translation,rating,5,5,,0.0007025,2026-06-23T11:48:28.316Z,2026-06-23T11:49:49.405Z
full_1782215308316_vrq93w,full,succeeded,1,chatgpt,openai/gpt-4o-2024-11-20,S21,Purity/Sanctity,Sanctity/Degradation,hi_translation_reason_hi,hi,hi,translation,rating,7,7,,0.0006525,2026-06-23T11:48:28.316Z,2026-06-23T11:49:50.335Z
full_1782215308316_vrq93w,full,succeeded,1,chatgpt,openai/gpt-4o-2024-11-20,S22,Purity/Sanctity,Sanctity/Degradation,hi_translation_reason_hi,hi,hi,translation,rating,6,6,,0.0007925,2026-06-23T11:48:28.316Z,2026-06-23T11:49:51.029Z
full_1782215308316_vrq93w,full,succeeded,1,chatgpt,openai/gpt-4o-2024-11-20,S23,Purity/Sanctity,Sanctity/Degradation,hi_translation_reason_hi,hi,hi,translation,rating,5,5,,0.0007675,2026-06-23T11:48:28.316Z,2026-06-23T11:49:51.749Z
full_1782215308316_vrq93w,full,succeeded,1,chatgpt,openai/gpt-4o-2024-11-20,S24,Purity/Sanctity,Sanctity/Degradation,hi_translation_reason_hi,hi,hi,translation,rating,6,6,,0.000795,2026-06-23T11:48:28.316Z,2026-06-23T11:49:52.473Z
full_1782215308316_vrq93w,full,succeeded,1,chatgpt,openai/gpt-4o-2024-11-20,S25,Purity/Sanctity,Sanctity/Degradation,hi_translation_reason_hi,hi,hi,translation,rating,2,2,,0.00086,2026-06-23T11:48:28.316Z,2026-06-23T11:49:53.311Z
full_1782215308316_vrq93w,full,succeeded,1,chatgpt,openai/gpt-4o-2024-11-20,S01,Direct Harm,Care/Harm,hi_adapted_reason_en,hi,en,adapted,rating,6,6,,0.000635,2026-06-23T11:48:28.316Z,2026-06-23T11:50:00.988Z
full_1782215308316_vrq93w,full,succeeded,1,chatgpt,openai/gpt-4o-2024-11-20,S02,Direct Harm,Care/Harm,hi_adapted_reason_en,hi,en,adapted,rating,7,7,,0.000625,2026-06-23T11:48:28.316Z,2026-06-23T11:50:01.687Z
full_1782215308316_vrq93w,full,succeeded,1,chatgpt,openai/gpt-4o-2024-11-20,S03,Direct Harm,Care/Harm,hi_adapted_reason_en,hi,en,adapted,rating,5,5,,0.00072,2026-06-23T11:48:28.316Z,2026-06-23T11:50:02.434Z
full_1782215308316_vrq93w,full,succeeded,1,chatgpt,openai/gpt-4o-2024-11-20,S04,Direct Harm,Care/Harm,hi_adapted_reason_en,hi,en,adapted,rating,7,7,,0.0006675,2026-06-23T11:48:28.316Z,2026-06-23T11:50:03.370Z
full_1782215308316_vrq93w,full,succeeded,1,chatgpt,openai/gpt-4o-2024-11-20,S05,Direct Harm,Care/Harm,hi_adapted_reason_en,hi,en,adapted,rating,6,6,,0.0006775,2026-06-23T11:48:28.316Z,2026-06-23T11:50:04.130Z
full_1782215308316_vrq93w,full,succeeded,1,chatgpt,openai/gpt-4o-2024-11-20,S06,Betrayal of Trust,Loyalty/Betrayal,hi_adapted_reason_en,hi,en,adapted,rating,7,7,,0.000595,2026-06-23T11:48:28.316Z,2026-06-23T11:50:04.957Z
full_1782215308316_vrq93w,full,succeeded,1,chatgpt,openai/gpt-4o-2024-11-20,S07,Betrayal of Trust,Loyalty/Betrayal,hi_adapted_reason_en,hi,en,adapted,rating,7,7,,0.000645,2026-06-23T11:48:28.316Z,2026-06-23T11:50:05.695Z
full_1782215308316_vrq93w,full,succeeded,1,chatgpt,openai/gpt-4o-2024-11-20,S08,Betrayal of Trust,Loyalty/Betrayal,hi_adapted_reason_en,hi,en,adapted,rating,7,7,,0.0006625,2026-06-23T11:48:28.316Z,2026-06-23T11:50:06.424Z
full_1782215308316_vrq93w,full,succeeded,1,chatgpt,openai/gpt-4o-2024-11-20,S09,Betrayal of Trust,Loyalty/Betrayal,hi_adapted_reason_en,hi,en,adapted,rating,6,6,,0.0006575,2026-06-23T11:48:28.316Z,2026-06-23T11:50:07.232Z
full_1782215308316_vrq93w,full,succeeded,1,chatgpt,openai/gpt-4o-2024-11-20,S10,Betrayal of Trust,Loyalty/Betrayal,hi_adapted_reason_en,hi,en,adapted,rating,6,6,,0.0005925,2026-06-23T11:48:28.316Z,2026-06-23T11:50:07.950Z
full_1782215308316_vrq93w,full,succeeded,1,chatgpt,openai/gpt-4o-2024-11-20,S11,Defiance of Authority,Authority/Subversion,hi_adapted_reason_en,hi,en,adapted,rating,3,3,,0.000625,2026-06-23T11:48:28.316Z,2026-06-23T11:50:09.192Z
full_1782215308316_vrq93w,full,succeeded,1,chatgpt,openai/gpt-4o-2024-11-20,S12,Defiance of Authority,Authority/Subversion,hi_adapted_reason_en,hi,en,adapted,rating,3,3,,0.0007375,2026-06-23T11:48:28.316Z,2026-06-23T11:50:09.875Z
full_1782215308316_vrq93w,full,succeeded,1,chatgpt,openai/gpt-4o-2024-11-20,S13,Defiance of Authority,Authority/Subversion,hi_adapted_reason_en,hi,en,adapted,rating,1,1,,0.0007025,2026-06-23T11:48:28.316Z,2026-06-23T11:50:10.795Z
full_1782215308316_vrq93w,full,succeeded,1,chatgpt,openai/gpt-4o-2024-11-20,S14,Defiance of Authority,Authority/Subversion,hi_adapted_reason_en,hi,en,adapted,rating,5,5,,0.000655,2026-06-23T11:48:28.316Z,2026-06-23T11:50:11.512Z
full_1782215308316_vrq93w,full,succeeded,1,chatgpt,openai/gpt-4o-2024-11-20,S15,Defiance of Authority,Authority/Subversion,hi_adapted_reason_en,hi,en,adapted,rating,1,1,,0.0006475,2026-06-23T11:48:28.316Z,2026-06-23T11:50:12.220Z
full_1782215308316_vrq93w,full,succeeded,1,chatgpt,openai/gpt-4o-2024-11-20,S16,Fairness Violation,Fairness/Cheating,hi_adapted_reason_en,hi,en,adapted,rating,3,3,,0.0006475,2026-06-23T11:48:28.316Z,2026-06-23T11:50:12.870Z
full_1782215308316_vrq93w,full,succeeded,1,chatgpt,openai/gpt-4o-2024-11-20,S17,Fairness Violation,Fairness/Cheating,hi_adapted_reason_en,hi,en,adapted,rating,7,7,,0.00061,2026-06-23T11:48:28.316Z,2026-06-23T11:50:13.558Z
full_1782215308316_vrq93w,full,succeeded,1,chatgpt,openai/gpt-4o-2024-11-20,S18,Fairness Violation,Fairness/Cheating,hi_adapted_reason_en,hi,en,adapted,rating,6,6,,0.000655,2026-06-23T11:48:28.316Z,2026-06-23T11:50:14.378Z
full_1782215308316_vrq93w,full,succeeded,1,chatgpt,openai/gpt-4o-2024-11-20,S19,Fairness Violation,Fairness/Cheating,hi_adapted_reason_en,hi,en,adapted,rating,6,6,,0.0006475,2026-06-23T11:48:28.316Z,2026-06-23T11:50:15.099Z
full_1782215308316_vrq93w,full,succeeded,1,chatgpt,openai/gpt-4o-2024-11-20,S20,Fairness Violation,Fairness/Cheating,hi_adapted_reason_en,hi,en,adapted,rating,4,4,,0.0006225,2026-06-23T11:48:28.316Z,2026-06-23T11:50:16.119Z
full_1782215308316_vrq93w,full,succeeded,1,chatgpt,openai/gpt-4o-2024-11-20,S21,Purity/Sanctity,Sanctity/Degradation,hi_adapted_reason_en,hi,en,adapted,rating,6,6,,0.0005925,2026-06-23T11:48:28.316Z,2026-06-23T11:50:17.143Z
full_1782215308316_vrq93w,full,succeeded,1,chatgpt,openai/gpt-4o-2024-11-20,S22,Purity/Sanctity,Sanctity/Degradation,hi_adapted_reason_en,hi,en,adapted,rating,5,5,,0.000685,2026-06-23T11:48:28.316Z,2026-06-23T11:50:17.965Z
full_1782215308316_vrq93w,full,succeeded,1,chatgpt,openai/gpt-4o-2024-11-20,S23,Purity/Sanctity,Sanctity/Degradation,hi_adapted_reason_en,hi,en,adapted,rating,5,5,,0.0007375,2026-06-23T11:48:28.316Z,2026-06-23T11:50:18.699Z
full_1782215308316_vrq93w,full,succeeded,1,chatgpt,openai/gpt-4o-2024-11-20,S24,Purity/Sanctity,Sanctity/Degradation,hi_adapted_reason_en,hi,en,adapted,rating,6,6,,0.00068,2026-06-23T11:48:28.316Z,2026-06-23T11:50:19.628Z
full_1782215308316_vrq93w,full,succeeded,1,chatgpt,openai/gpt-4o-2024-11-20,S25,Purity/Sanctity,Sanctity/Degradation,hi_adapted_reason_en,hi,en,adapted,rating,3,3,,0.00077,2026-06-23T11:48:28.316Z,2026-06-23T11:50:20.422Z
full_1782215308316_vrq93w,full,succeeded,1,chatgpt,openai/gpt-4o-2024-11-20,S01,Direct Harm,Care/Harm,hi_adapted_reason_hi,hi,hi,adapted,rating,6,6,,0.0006875,2026-06-23T11:48:28.316Z,2026-06-23T11:50:28.202Z
full_1782215308316_vrq93w,full,succeeded,1,chatgpt,openai/gpt-4o-2024-11-20,S02,Direct Harm,Care/Harm,hi_adapted_reason_hi,hi,hi,adapted,rating,7,7,,0.0006775,2026-06-23T11:48:28.316Z,2026-06-23T11:50:29.023Z
full_1782215308316_vrq93w,full,succeeded,1,chatgpt,openai/gpt-4o-2024-11-20,S03,Direct Harm,Care/Harm,hi_adapted_reason_hi,hi,hi,adapted,rating,6,6,,0.0007725,2026-06-23T11:48:28.316Z,2026-06-23T11:50:29.842Z
